Pokemon,Usage,Snapshot
Exeggcute,0,2023-04
Exeggutor,0,2023-04
Exeggutor-Alola,0,2023-04
Cubone,0,2023-04
Marowak,0,2023-04
Marowak-Alola,0,2023-04
Hitmonlee,0,2023-04
Hitmonchan,0,2023-04
Lickitung,0,2023-04
Koffing,0,2023-04
Weezing,0,2023-04
Weezing-Galar,0,2023-04
Rhyhorn,0,2023-04
Rhydon,0,2023-04
Chansey,0,2023-04
Tangela,0,2023-04
Kangaskhan,0,2023-04
Kangaskhan-Mega,0,2023-04
Horsea,0,2023-04
Seadra,0,2023-04
Goldeen,0,2023-04
Seaking,0,2023-04
Staryu,0,2023-04
Starmie,0,2023-04
Mr. Mime,0,2023-04
Mr. Mime-Galar,0,2023-04
Scyther,0,2023-04
Jynx,0,2023-04
Electabuzz,0,2023-04
Magmar,0,2023-04
Pinsir,0,2023-04
Pinsir-Mega,0,2023-04
Tauros,0,2023-04
Tauros-Paldea-Combat,0,2023-04
Tauros-Paldea-Blaze,0,2023-04
Tauros-Paldea-Aqua,0,2023-04
Gyarados,0,2023-04
Gyarados-Mega,0,2023-04
Lapras,0,2023-04
Ditto,0,2023-04
Vaporeon,0,2023-04
Jolteon,0,2023-04
Porygon,0,2023-04
Omanyte,0,2023-04
Omastar,0,2023-04
Kabuto,0,2023-04
Kabutops,0,2023-04
Aerodactyl,0,2023-04
Aerodactyl-Mega,0,2023-04
Snorlax,0,2023-04
Articuno,0,2023-04
Articuno-Galar,0,2023-04
Zapdos,0,2023-04
Zapdos-Galar,0,2023-04
Moltres,0,2023-04
Moltres-Galar,0,2023-04
Dragonair,0,2023-04
Dragonite,0,2023-04
Mewtwo,0,2023-04
Mewtwo-Mega-X,0,2023-04
Mewtwo-Mega-Y,0,2023-04
Mew,0,2023-04
Chikorita,0,2023-04
Bayleef,0,2023-04
Meganium,0,2023-04
Cyndaquil,0,2023-04
Typhlosion,0,2023-04
Typhlosion-Hisui,0,2023-04
Totodile,0,2023-04
Croconaw,0,2023-04
Feraligatr,0,2023-04
Sentret,0,2023-04
Furret,0,2023-04
Hoothoot,0,2023-04
Noctowl,0,2023-04
Ledyba,0,2023-04
Ledian,0,2023-04
Spinarak,0,2023-04
Ariados,0,2023-04
Crobat,0,2023-04
Chinchou,0,2023-04
Lanturn,0,2023-04
Cleffa,0,2023-04
Togepi,0,2023-04
Togetic,0,2023-04
Natu,0,2023-04
Xatu,0,2023-04
Mareep,0,2023-04
Ampharos,0,2023-04
Ampharos-Mega,0,2023-04
Bellossom,0,2023-04
Azumarill,0,2023-04
Politoed,0,2023-04
Hoppip,0,2023-04
Aipom,0,2023-04
Yanma,0,2023-04
Quagsire,0,2023-04
Espeon,0,2023-04
Umbreon,0,2023-04
Slowking,0,2023-04
Slowking-Galar,0,2023-04
Misdreavus,0,2023-04
Unown,0,2023-04
Wobbuffet,0,2023-04
Forretress,0,2023-04
Gligar,0,2023-04
Steelix,0,2023-04
Steelix-Mega,0,2023-04
Snubbull,0,2023-04
Granbull,0,2023-04
Qwilfish,0,2023-04
Qwilfish-Hisui,0,2023-04
Scizor,0,2023-04
Scizor-Mega,0,2023-04
Shuckle,0,2023-04
Heracross,0,2023-04
Heracross-Mega,0,2023-04
Sneasel-Hisui,0,2023-04
Ursaring,0,2023-04
Slugma,0,2023-04
Magcargo,0,2023-04
Swinub,0,2023-04
Piloswine,0,2023-04
Corsola,0,2023-04
Corsola-Galar,0,2023-04
Remoraid,0,2023-04
Octillery,0,2023-04
Mantine,0,2023-04
Skarmory,0,2023-04
Houndoom,0,2023-04
Houndoom-Mega,0,2023-04
Kingdra,0,2023-04
Donphan,0,2023-04
Porygon2,0,2023-04
Smeargle,0,2023-04
Tyrogue,0,2023-04
Hitmontop,0,2023-04
Smoochum,0,2023-04
Elekid,0,2023-04
Magby,0,2023-04
Miltank,0,2023-04
Blissey,0,2023-04
Raikou,0,2023-04
Entei,0,2023-04
Suicune,0,2023-04
Tyranitar,0,2023-04
Tyranitar-Mega,0,2023-04
Lugia,0,2023-04
Ho-Oh,0,2023-04
Celebi,0,2023-04
Treecko,0,2023-04
Grovyle,0,2023-04
Sceptile,0,2023-04
Sceptile-Mega,0,2023-04
Torchic,0,2023-04
Combusken,0,2023-04
Blaziken,0,2023-04
Blaziken-Mega,0,2023-04
Mudkip,0,2023-04
Marshtomp,0,2023-04
Swampert,0,2023-04
Swampert-Mega,0,2023-04
Poochyena,0,2023-04
Mightyena,0,2023-04
Zigzagoon,0,2023-04
Zigzagoon-Galar,0,2023-04
Linoone,0,2023-04
Linoone-Galar,0,2023-04
Wurmple,0,2023-04
Silcoon,0,2023-04
Beautifly,0,2023-04
Cascoon,0,2023-04
Dustox,0,2023-04
Lotad,0,2023-04
Lombre,0,2023-04
Ludicolo,0,2023-04
Seedot,0,2023-04
Nuzleaf,0,2023-04
Shiftry,0,2023-04
Taillow,0,2023-04
Swellow,0,2023-04
Pelipper,0,2023-04
Ralts,0,2023-04
Gardevoir,0,2023-04
Gardevoir-Mega,0,2023-04
Masquerain,0,2023-04
Breloom,0,2023-04
Slakoth,0,2023-04
Nincada,0,2023-04
Ninjask,0,2023-04
Shedinja,0,2023-04
Whismur,0,2023-04
Loudred,0,2023-04
Exploud,0,2023-04
Hariyama,0,2023-04
Nosepass,0,2023-04
Skitty,0,2023-04
Delcatty,0,2023-04
Sableye,0,2023-04
Sableye-Mega,0,2023-04
Mawile,0,2023-04
Mawile-Mega,0,2023-04
Aron,0,2023-04
Lairon,0,2023-04
Aggron,0,2023-04
Aggron-Mega,0,2023-04
Medicham,0,2023-04
Medicham-Mega,0,2023-04
Electrike,0,2023-04
Manectric,0,2023-04
Manectric-Mega,0,2023-04
Plusle,0,2023-04
Minun,0,2023-04
Volbeat,0,2023-04
Illumise,0,2023-04
Roselia,0,2023-04
Gulpin,0,2023-04
Carvanha,0,2023-04
Sharpedo,0,2023-04
Sharpedo-Mega,0,2023-04
Wailmer,0,2023-04
Wailord,0,2023-04
Camerupt,0,2023-04
Camerupt-Mega,0,2023-04
Torkoal,0,2023-04
Grumpig,0,2023-04
Spinda,0,2023-04
Trapinch,0,2023-04
Vibrava,0,2023-04
Flygon,0,2023-04
Cacturne,0,2023-04
Altaria,0,2023-04
Altaria-Mega,0,2023-04
Zangoose,0,2023-04
Lunatone,0,2023-04
Solrock,0,2023-04
Whiscash,0,2023-04
Corphish,0,2023-04
Crawdaunt,0,2023-04
Baltoy,0,2023-04
Claydol,0,2023-04
Lileep,0,2023-04
Cradily,0,2023-04
Anorith,0,2023-04
Armaldo,0,2023-04
Feebas,0,2023-04
Milotic,0,2023-04
Castform,0,2023-04
Kecleon,0,2023-04
Banette,0,2023-04
Banette-Mega,0,2023-04
Duskull,0,2023-04
Dusclops,0,2023-04
Chimecho,0,2023-04
Absol,0,2023-04
Absol-Mega,0,2023-04
Wynaut,0,2023-04
Snorunt,0,2023-04
Glalie-Mega,0,2023-04
Spheal,0,2023-04
Sealeo,0,2023-04
Walrein,0,2023-04
Clamperl,0,2023-04
Huntail,0,2023-04
Gorebyss,0,2023-04
Relicanth,0,2023-04
Salamence,0,2023-04
Salamence-Mega,0,2023-04
Beldum,0,2023-04
Metang,0,2023-04
Metagross,0,2023-04
Metagross-Mega,0,2023-04
Regirock,0,2023-04
Regice,0,2023-04
Registeel,0,2023-04
Latias,0,2023-04
Latias-Mega,0,2023-04
Latios,0,2023-04
Latios-Mega,0,2023-04
Kyogre,0,2023-04
Groudon,0,2023-04
Rayquaza,0,2023-04
Rayquaza-Mega,0,2023-04
Jirachi,0,2023-04
Deoxys,0,2023-04
Turtwig,0,2023-04
Grotle,0,2023-04
Torterra,0,2023-04
Chimchar,0,2023-04
Monferno,0,2023-04
Infernape,0,2023-04
Piplup,0,2023-04
Prinplup,0,2023-04
Empoleon,0,2023-04
Staraptor,0,2023-04
Bidoof,0,2023-04
Bibarel,0,2023-04
Kricketot,0,2023-04
Shinx,0,2023-04
Budew,0,2023-04
Roserade,0,2023-04
Cranidos,0,2023-04
Rampardos,0,2023-04
Shieldon,0,2023-04
Bastiodon,0,2023-04
Burmy,0,2023-04
Wormadam,0,2023-04
Wormadam-Sandy,0,2023-04
Wormadam-Trash,0,2023-04
Mothim,0,2023-04
Vespiquen,0,2023-04
Floatzel,0,2023-04
Cherubi,0,2023-04
Cherrim,0,2023-04
Gastrodon,0,2023-04
Ambipom,0,2023-04
Drifblim,0,2023-04
Buneary,0,2023-04
Lopunny,0,2023-04
Lopunny-Mega,0,2023-04
Mismagius,0,2023-04
Honchkrow,0,2023-04
Glameow,0,2023-04
Purugly,0,2023-04
Chingling,0,2023-04
Bronzong,0,2023-04
Mime Jr.,0,2023-04
Chatot,0,2023-04
Spiritomb,0,2023-04
Gabite,0,2023-04
Garchomp,0,2023-04
Garchomp-Mega,0,2023-04
Munchlax,0,2023-04
Lucario,0,2023-04
Lucario-Mega,0,2023-04
Hippowdon,0,2023-04
Skorupi,0,2023-04
Drapion,0,2023-04
Toxicroak,0,2023-04
Carnivine,0,2023-04
Mantyke,0,2023-04
Abomasnow,0,2023-04
Abomasnow-Mega,0,2023-04
Weavile,0,2023-04
Magnezone,0,2023-04
Lickilicky,0,2023-04
Rhyperior,0,2023-04
Tangrowth,0,2023-04
Electivire,0,2023-04
Magmortar,0,2023-04
Togekiss,0,2023-04
Yanmega,0,2023-04
Glaceon,0,2023-04
Gliscor,0,2023-04
Mamoswine,0,2023-04
Porygon-Z,0,2023-04
Gallade,0,2023-04
Gallade-Mega,0,2023-04
Probopass,0,2023-04
Dusknoir,0,2023-04
Froslass,0,2023-04
Rotom,0,2023-04
Rotom-Heat,0,2023-04
Rotom-Wash,0,2023-04
Rotom-Frost,0,2023-04
Rotom-Fan,0,2023-04
Rotom-Mow,0,2023-04
Uxie,0,2023-04
Mesprit,0,2023-04
Azelf,0,2023-04
Dialga,0,2023-04
Palkia,0,2023-04
Heatran,0,2023-04
Regigigas,0,2023-04
Giratina,0,2023-04
Cresselia,0,2023-04
Phione,0,2023-04
Manaphy,0,2023-04
Darkrai,0,2023-04
Shaymin,0,2023-04
Shaymin-Sky,0,2023-04
Arceus,0,2023-04
Arceus-Bug,0,2023-04
Arceus-Dark,0,2023-04
Arceus-Dragon,0,2023-04
Arceus-Electric,0,2023-04
Arceus-Fairy,0,2023-04
Arceus-Fighting,0,2023-04
Arceus-Fire,0,2023-04
Arceus-Flying,0,2023-04
Arceus-Ghost,0,2023-04
Arceus-Grass,0,2023-04
Arceus-Ground,0,2023-04
Arceus-Ice,0,2023-04
Arceus-Poison,0,2023-04
Arceus-Psychic,0,2023-04
Arceus-Rock,0,2023-04
Arceus-Steel,0,2023-04
Arceus-Water,0,2023-04
Victini,0,2023-04
Snivy,0,2023-04
Servine,0,2023-04
Serperior,0,2023-04
Tepig,0,2023-04
Pignite,0,2023-04
Emboar,0,2023-04
Samurott,0,2023-04
Samurott-Hisui,0,2023-04
Patrat,0,2023-04
Watchog,0,2023-04
Lillipup,0,2023-04
Herdier,0,2023-04
Stoutland,0,2023-04
Purrloin,0,2023-04
Liepard,0,2023-04
Pansage,0,2023-04
Simisage,0,2023-04
Pansear,0,2023-04
Simisear,0,2023-04
Panpour,0,2023-04
Simipour,0,2023-04
Munna,0,2023-04
Musharna,0,2023-04
Pidove,0,2023-04
Tranquill,0,2023-04
Unfezant,0,2023-04
Blitzle,0,2023-04
Zebstrika,0,2023-04
Roggenrola,0,2023-04
Boldore,0,2023-04
Gigalith,0,2023-04
Woobat,0,2023-04
Swoobat,0,2023-04
Drilbur,0,2023-04
Excadrill,0,2023-04
Audino,0,2023-04
Audino-Mega,0,2023-04
Timburr,0,2023-04
Gurdurr,0,2023-04
Conkeldurr,0,2023-04
Tympole,0,2023-04
Palpitoad,0,2023-04
Seismitoad,0,2023-04
Throh,0,2023-04
Sawk,0,2023-04
Sewaddle,0,2023-04
Swadloon,0,2023-04
Leavanny,0,2023-04
Venipede,0,2023-04
Whirlipede,0,2023-04
Scolipede,0,2023-04
Cottonee,0,2023-04
Whimsicott,0,2023-04
Lilligant,0,2023-04
Lilligant-Hisui,0,2023-04
Basculin,0,2023-04
Krookodile,0,2023-04
Darumaka,0,2023-04
Darumaka-Galar,0,2023-04
Darmanitan,0,2023-04
Darmanitan-Galar,0,2023-04
Maractus,0,2023-04
Dwebble,0,2023-04
Crustle,0,2023-04
Scraggy,0,2023-04
Scrafty,0,2023-04
Sigilyph,0,2023-04
Yamask,0,2023-04
Yamask-Galar,0,2023-04
Cofagrigus,0,2023-04
Tirtouga,0,2023-04
Carracosta,0,2023-04
Archen,0,2023-04
Archeops,0,2023-04
Trubbish,0,2023-04
Garbodor,0,2023-04
Zorua-Hisui,0,2023-04
Zoroark,0,2023-04
Zoroark-Hisui,0,2023-04
Minccino,0,2023-04
Cinccino,0,2023-04
Gothita,0,2023-04
Solosis,0,2023-04
Duosion,0,2023-04
Reuniclus,0,2023-04
Ducklett,0,2023-04
Swanna,0,2023-04
Vanillite,0,2023-04
Vanillish,0,2023-04
Vanilluxe,0,2023-04
Sawsbuck,0,2023-04
Emolga,0,2023-04
Karrablast,0,2023-04
Escavalier,0,2023-04
Amoonguss,0,2023-04
Frillish,0,2023-04
Jellicent,0,2023-04
Alomomola,0,2023-04
Joltik,0,2023-04
Galvantula,0,2023-04
Ferroseed,0,2023-04
Ferrothorn,0,2023-04
Klink,0,2023-04
Klang,0,2023-04
Klinklang,0,2023-04
Eelektross,0,2023-04
Elgyem,0,2023-04
Beheeyem,0,2023-04
Litwick,0,2023-04
Lampent,0,2023-04
Chandelure,0,2023-04
Haxorus,0,2023-04
Cryogonal,0,2023-04
Shelmet,0,2023-04
Accelgor,0,2023-04
Stunfisk,0,2023-04
Stunfisk-Galar,0,2023-04
Mienfoo,0,2023-04
Mienshao,0,2023-04
Druddigon,0,2023-04
Golett,0,2023-04
Golurk,0,2023-04
Bisharp,0,2023-04
Bouffalant,0,2023-04
Braviary,0,2023-04
Braviary-Hisui,0,2023-04
Vullaby,0,2023-04
Mandibuzz,0,2023-04
Heatmor,0,2023-04
Durant,0,2023-04
Hydreigon,0,2023-04
Volcarona,0,2023-04
Cobalion,0,2023-04
Terrakion,0,2023-04
Virizion,0,2023-04
Tornadus,0,2023-04
Tornadus-Therian,0,2023-04
Thundurus,0,2023-04
Thundurus-Therian,0,2023-04
Reshiram,0,2023-04
Zekrom,0,2023-04
Landorus,0,2023-04
Landorus-Therian,0,2023-04
Kyurem,0,2023-04
Kyurem-Black,0,2023-04
Kyurem-White,0,2023-04
Keldeo,0,2023-04
Meloetta,0,2023-04
Genesect,0,2023-04
Chespin,0,2023-04
Quilladin,0,2023-04
Chesnaught,0,2023-04
Fennekin,0,2023-04
Braixen,0,2023-04
Delphox,0,2023-04
Frogadier,0,2023-04
Greninja,0,2023-04
Bunnelby,0,2023-04
Diggersby,0,2023-04
Talonflame,0,2023-04
Scatterbug,0,2023-04
Spewpa,0,2023-04
Vivillon,0,2023-04
Litleo,0,2023-04
Pyroar,0,2023-04
Flabébé,0,2023-04
Florges,0,2023-04
Gogoat,0,2023-04
Pancham,0,2023-04
Pangoro,0,2023-04
Furfrou,0,2023-04
Espurr,0,2023-04
Meowstic,0,2023-04
Meowstic-F,0,2023-04
Honedge,0,2023-04
Doublade,0,2023-04
Aegislash,0,2023-04
Spritzee,0,2023-04
Aromatisse,0,2023-04
Swirlix,0,2023-04
Slurpuff,0,2023-04
Inkay,0,2023-04
Malamar,0,2023-04
Binacle,0,2023-04
Barbaracle,0,2023-04
Dragalge,0,2023-04
Clawitzer,0,2023-04
Helioptile,0,2023-04
Heliolisk,0,2023-04
Tyrunt,0,2023-04
Tyrantrum,0,2023-04
Amaura,0,2023-04
Aurorus,0,2023-04
Sylveon,0,2023-04
Hawlucha,0,2023-04
Carbink,0,2023-04
Goomy,0,2023-04
Sliggoo-Hisui,0,2023-04
Goodra,0,2023-04
Goodra-Hisui,0,2023-04
Klefki,0,2023-04
Phantump,0,2023-04
Trevenant,0,2023-04
Pumpkaboo,0,2023-04
Pumpkaboo-Small,0,2023-04
Pumpkaboo-Large,0,2023-04
Pumpkaboo-Super,0,2023-04
Gourgeist,0,2023-04
Gourgeist-Small,0,2023-04
Gourgeist-Large,0,2023-04
Gourgeist-Super,0,2023-04
Avalugg,0,2023-04
Avalugg-Hisui,0,2023-04
Noivern,0,2023-04
Xerneas,0,2023-04
Yveltal,0,2023-04
Zygarde,0,2023-04
Zygarde-10%,0,2023-04
Diancie,0,2023-04
Diancie-Mega,0,2023-04
Hoopa,0,2023-04
Hoopa-Unbound,0,2023-04
Volcanion,0,2023-04
Dartrix,0,2023-04
Decidueye,0,2023-04
Decidueye-Hisui,0,2023-04
Litten,0,2023-04
Torracat,0,2023-04
Incineroar,0,2023-04
Popplio,0,2023-04
Brionne,0,2023-04
Primarina,0,2023-04
Pikipek,0,2023-04
Trumbeak,0,2023-04
Toucannon,0,2023-04
Grubbin,0,2023-04
Charjabug,0,2023-04
Vikavolt,0,2023-04
Crabominable,0,2023-04
Oricorio,0,2023-04
Oricorio-Pom-Pom,0,2023-04
Oricorio-Pa'u,0,2023-04
Oricorio-Sensu,0,2023-04
Cutiefly,0,2023-04
Ribombee,0,2023-04
Rockruff,0,2023-04
Lycanroc,0,2023-04
Lycanroc-Midnight,0,2023-04
Lycanroc-Dusk,0,2023-04
Wishiwashi,0,2023-04
Toxapex,0,2023-04
Mudsdale,0,2023-04
Dewpider,0,2023-04
Araquanid,0,2023-04
Lurantis,0,2023-04
Morelull,0,2023-04
Shiinotic,0,2023-04
Salazzle,0,2023-04
Stufful,0,2023-04
Bewear,0,2023-04
Bounsweet,0,2023-04
Tsareena,0,2023-04
Comfey,0,2023-04
Passimian,0,2023-04
Wimpod,0,2023-04
Golisopod,0,2023-04
Palossand,0,2023-04
Pyukumuku,0,2023-04
Type: Null,0,2023-04
Silvally,0,2023-04
Silvally-Bug,0,2023-04
Silvally-Dark,0,2023-04
Silvally-Dragon,0,2023-04
Silvally-Electric,0,2023-04
Silvally-Fairy,0,2023-04
Silvally-Fighting,0,2023-04
Silvally-Fire,0,2023-04
Silvally-Flying,0,2023-04
Silvally-Ghost,0,2023-04
Silvally-Grass,0,2023-04
Silvally-Ground,0,2023-04
Silvally-Ice,0,2023-04
Silvally-Poison,0,2023-04
Silvally-Psychic,0,2023-04
Silvally-Rock,0,2023-04
Silvally-Steel,0,2023-04
Silvally-Water,0,2023-04
Minior,0,2023-04
Komala,0,2023-04
Turtonator,0,2023-04
Togedemaru,0,2023-04
Mimikyu,0,2023-04
Bruxish,0,2023-04
Drampa,0,2023-04
Dhelmise,0,2023-04
Jangmo-o,0,2023-04
Hakamo-o,0,2023-04
Kommo-o,0,2023-04
Tapu Koko,0,2023-04
Tapu Lele,0,2023-04
