name,snapshot,teammate1,usage1,teammate2,usage2,teammate3,usage3,teammate4,usage4,teammate5,usage5,teammate6,usage6,teammate7,usage7,teammate8,usage8,teammate9,usage9,teammate10,usage10,teammate11,usage11,teammate12,usage12
Beartic,2023-04,Snover,37.166,Scovillain,33.741,Sudowoodo,26.293,Fletchinder,25.609,Lumineon,19.968,Persian,18.272,Mareanie,17.442,Dunsparce,17.140,Flareon,15.911,Sandygast,15.475,Krokorok,15.353,,
Slaking,2023-04,Sudowoodo,49.799,Scovillain,48.295,Sneasel,35.959,Fletchinder,32.746,Luxray,29.064,Swalot,23.824,Jumpluff,20.969,Fraxure,16.294,Gothitelle,16.137,Beartic,14.040,Gastly,12.401,,
Pawniard,2023-04,Sudowoodo,27.198,Scovillain,24.030,Lumineon,22.076,Persian,20.379,Leafeon,19.635,Toedscool,18.986,Gothitelle,18.776,Glalie,16.739,Luxray,16.651,Gastly,15.704,Swalot,14.039,,
Girafarig,2023-04,Sudowoodo,44.904,Fraxure,40.946,Luxray,35.099,Dunsparce,23.941,Swalot,23.358,Gastly,21.081,Toedscool,15.676,Scovillain,15.273,Vigoroth,15.070,Sneasel,14.867,Leafeon,12.865,,
Mareanie,2023-04,Persian,38.504,Sudowoodo,34.399,Sandygast,25.484,Gothitelle,25.337,Scovillain,23.765,Toedscool,23.303,Beartic,21.987,Dunsparce,18.387,Leafeon,17.462,Fletchinder,17.407,Dedenne,16.942,,
Eiscue,2023-04,Flareon,27.754,Luxray,26.373,Sudowoodo,26.259,Persian,21.513,Scovillain,19.480,Beartic,18.662,Gastly,18.402,Dedenne,17.647,Toedscool,17.575,Swalot,17.538,Krokorok,16.322,,
Vigoroth,2023-04,Swalot,35.243,Sudowoodo,28.333,Luxray,23.556,Toedscool,23.256,Scovillain,22.252,Girafarig,18.178,Fraxure,17.678,Gastly,17.424,Glalie,16.741,Dedenne,16.377,Fletchinder,15.584,,
Kricketune,2023-04,Scovillain,42.162,Luxray,36.770,Gastly,33.248,Sudowoodo,26.198,Gothitelle,24.105,Jumpluff,22.991,Swalot,18.098,Flareon,16.505,Leafeon,16.286,Persian,13.791,Slaking,13.669,,
Glalie,2023-04,Gastly,35.438,Lumineon,29.434,Leafeon,29.123,Luxray,24.220,Pawniard,21.500,Sudowoodo,19.789,Vigoroth,17.797,Swalot,17.791,Murkrow,17.743,Sneasel,17.225,Flareon,17.022,,
Krokorok,2023-04,Gastly,30.682,Flareon,22.396,Swalot,21.433,Beartic,20.745,Luxray,18.239,Eiscue,17.341,Scovillain,17.314,Persian,17.192,Fletchinder,13.961,Snover,13.527,Tropius,12.847,,
Murkrow,2023-04,Lumineon,29.987,Swalot,27.862,Scovillain,27.170,Sudowoodo,25.522,Leafeon,21.563,Glalie,18.349,Beartic,18.264,Persian,17.833,Luxray,17.087,Toedscool,16.535,Shroodle,16.515,,
Seviper,2023-04,Dunsparce,33.251,Toedscool,28.052,Sudowoodo,27.698,Luxray,25.012,Scovillain,21.676,Flareon,20.169,Pawniard,15.212,Fraxure,13.974,Sneasel,13.268,Girafarig,13.195,Slaking,13.114,,
Sandygast,2023-04,Mareanie,36.569,Swalot,31.636,Scovillain,30.330,Beartic,27.993,Persian,27.388,Snover,25.405,Fletchinder,21.716,Luxray,17.928,Toedscool,17.186,Sneasel,16.709,Jumpluff,15.104,,
Delibird,2023-04,Sudowoodo,28.171,Luxray,27.563,Leafeon,24.034,Flareon,23.868,Scovillain,21.891,Jumpluff,19.612,Dunsparce,19.529,Swalot,17.807,Gothitelle,16.946,Slaking,15.544,Seviper,14.926,,
Oranguru,2023-04,Sudowoodo,48.318,Luxray,33.690,Persian,20.524,Leafeon,16.649,Dunsparce,15.547,Toedscool,14.577,Scovillain,13.990,Mareanie,13.736,Swalot,13.624,Eiscue,13.257,Greedent,13.232,,
Tropius,2023-04,Sudowoodo,35.900,Swalot,24.959,Persian,24.000,Dunsparce,22.273,Scovillain,19.823,Toedscool,19.672,Krokorok,18.636,Dedenne,18.177,Seviper,16.286,Bramblin,15.473,Lumineon,14.805,,
Stantler,2023-04,Sudowoodo,46.004,Luxray,32.032,Leafeon,19.774,Gastly,19.733,Dunsparce,17.922,Scovillain,16.945,Toedscool,16.548,Fletchinder,14.365,Mareanie,13.812,Pawniard,13.187,Swalot,12.651,,
Pikachu,2023-04,Sudowoodo,42.177,Swalot,40.017,Toedscool,23.816,Leafeon,20.378,Fletchinder,19.173,Persian,18.026,Dunsparce,15.506,Lumineon,14.860,Sneasel,13.375,Luxray,11.371,Murkrow,11.246,,
Hypno,2023-04,Sudowoodo,34.116,Dunsparce,31.347,Flareon,26.806,Luxray,26.209,Leafeon,24.048,Scovillain,21.423,Swalot,18.615,Persian,16.214,Dedenne,15.403,Toedscool,15.322,Delibird,14.591,,
Shelgon,2023-04,Luxray,61.443,Sudowoodo,61.395,Dunsparce,57.256,Swalot,49.500,Gastly,45.887,Leafeon,14.179,Stantler,13.564,Persian,11.022,Fletchinder,10.094,Pikachu,9.339,Gothitelle,9.172,,
Wigglytuff,2023-04,Persian,25.955,Scovillain,20.783,Luxray,20.158,Toedscool,19.565,Fletchinder,17.733,Swalot,17.599,Flareon,16.206,Sudowoodo,14.903,Lumineon,14.576,Gastly,13.140,Beartic,12.996,,
Snover,2023-04,Beartic,97.861,Sandygast,36.981,Scovillain,36.200,Persian,35.779,Mareanie,34.495,Flareon,33.852,Eiscue,29.643,Krokorok,26.360,Gastly,25.045,Fletchinder,21.961,Sudowoodo,9.499,,
Shroodle,2023-04,Scovillain,54.803,Leafeon,49.619,Sudowoodo,36.177,Murkrow,32.149,Beartic,30.434,Jumpluff,27.279,Lumineon,24.766,Buizel,19.327,Dunsparce,13.526,Dedenne,12.351,Krokorok,10.995,,
Pincurchin,2023-04,Swalot,28.152,Gothitelle,26.692,Flareon,22.990,Jumpluff,22.794,Sudowoodo,17.520,Dunsparce,17.440,Persian,15.673,Toedscool,15.392,Sandygast,14.388,Fletchinder,14.258,Slaking,12.972,,
Meditite,2023-04,Sudowoodo,43.479,Gothitelle,24.890,Kricketune,20.672,Flareon,20.307,Pawniard,18.786,Beartic,18.599,Fletchinder,17.734,Leafeon,14.246,Toedscool,14.067,Swalot,13.455,Dunsparce,13.435,,
Hippopotas,2023-04,Flareon,31.697,Sudowoodo,30.758,Leafeon,25.979,Gastly,25.588,Swalot,24.863,Persian,24.656,Glalie,24.279,Fletchinder,21.971,Jumpluff,20.343,Lumineon,18.823,Mareanie,16.305,,
Bramblin,2023-04,Persian,51.364,Swalot,45.088,Dedenne,30.839,Sudowoodo,26.580,Tropius,25.299,Mareanie,23.510,Dunsparce,17.458,Hippopotas,14.884,Flareon,14.588,Gothitelle,13.710,Mudbray,11.398,,
Sliggoo,2023-04,Swalot,35.173,Gothitelle,26.475,Sudowoodo,25.755,Luxray,25.751,Fletchinder,24.970,Toedscool,22.971,Persian,18.894,Sandygast,18.212,Dedenne,15.907,Vigoroth,15.807,Flareon,15.344,,
Corvisquire,2023-04,Scovillain,33.838,Luxray,29.089,Dedenne,27.841,Eiscue,27.660,Sudowoodo,24.841,Dunsparce,20.663,Oranguru,19.891,Persian,18.997,Sneasel,18.518,Lumineon,17.404,Fraxure,17.190,,
Pupitar,2023-04,Persian,31.616,Gothitelle,28.394,Fletchinder,27.439,Sneasel,24.847,Glalie,24.841,Lumineon,22.869,Leafeon,20.964,Swalot,19.186,Pawniard,17.034,Oinkologne-F,16.354,Toedscool,16.270,,
Gumshoos,2023-04,Sudowoodo,40.047,Luxray,29.370,Flareon,25.651,Gothitelle,22.677,Toedscool,16.309,Scovillain,15.772,Oranguru,14.932,Dedenne,14.689,Bronzor,13.778,Gastly,13.192,Swalot,12.932,,
Mudbray,2023-04,Persian,47.931,Mareanie,40.353,Flareon,31.655,Luxray,26.510,Leafeon,23.707,Sudowoodo,23.599,Seviper,21.335,Hypno,21.102,Oranguru,19.128,Dunsparce,18.206,Dedenne,16.352,,
Dewott,2023-04,Sudowoodo,29.774,Toedscool,29.253,Luxray,26.701,Scovillain,22.462,Swalot,17.102,Gothitelle,16.748,Gastly,16.326,Glalie,15.800,Dedenne,15.271,Kricketune,14.624,Vigoroth,14.013,,
Greedent,2023-04,Gothitelle,30.981,Oranguru,30.588,Sudowoodo,27.325,Swalot,26.309,Toedscool,23.527,Luxray,19.470,Dedenne,18.286,Persian,17.459,Slaking,15.424,Hatenna,15.306,Scovillain,14.761,,
Zweilous,2023-04,Swalot,41.528,Sudowoodo,40.641,Toedscool,33.735,Persian,29.183,Lumineon,27.123,Fletchinder,15.609,Scovillain,15.122,Girafarig,14.532,Jumpluff,13.745,Flareon,12.830,Sandygast,12.446,,
Morgrem,2023-04,Sudowoodo,44.328,Swalot,25.460,Gastly,25.147,Toedscool,23.231,Sneasel,21.186,Fletchinder,21.051,Girafarig,19.449,Persian,16.942,Seviper,16.657,Luxray,14.973,Dunsparce,14.427,,
Eelektrik,2023-04,Sudowoodo,41.066,Persian,30.721,Gothitelle,26.169,Pawniard,22.327,Leafeon,22.130,Scovillain,22.003,Swalot,21.063,Toedscool,18.805,Krokorok,18.747,Meditite,17.813,Murkrow,15.992,,
Pachirisu,2023-04,Scovillain,36.940,Swalot,35.066,Sudowoodo,34.355,Tropius,32.672,Persian,31.996,Pawniard,26.161,Murkrow,25.042,Lumineon,24.482,Cufant,21.135,Dunsparce,18.472,Crabrawler,14.614,,
Cufant,2023-04,Persian,46.086,Swalot,45.855,Leafeon,25.071,Murkrow,22.799,Pawniard,21.572,Pachirisu,21.521,Scovillain,19.690,Flareon,19.144,Girafarig,18.578,Drifloon,18.452,Wooper-Paldea,18.452,,
Oinkologne-F,2023-04,Persian,39.586,Gothitelle,38.020,Sudowoodo,34.622,Fletchinder,30.470,Leafeon,26.040,Scovillain,24.522,Toedscool,23.873,Pupitar,21.224,Jumpluff,19.856,Fraxure,17.189,Flareon,15.341,,
Greavard,2023-04,Swalot,56.573,Toedscool,53.737,Sudowoodo,37.457,Lumineon,28.069,Flareon,27.680,Gothitelle,18.075,Luxray,17.606,Hippopotas,17.408,Pikachu,17.356,Persian,13.960,Mareanie,13.933,,
Oinkologne,2023-04,Seviper,38.738,Toedscool,37.457,Dunsparce,36.709,Tropius,31.985,Sudowoodo,28.896,Luxray,21.371,Beartic,20.358,Gothitelle,20.080,Leafeon,18.860,Swalot,16.617,Slaking,15.000,,
Sinistea,2023-04,Luxray,41.041,Sudowoodo,37.439,Fraxure,26.666,Hatenna,20.667,Eiscue,19.284,Scovillain,18.199,Dunsparce,17.251,Delibird,16.758,Swalot,16.655,Persian,16.323,Krokorok,15.941,,
Floragato,2023-04,Pawniard,26.234,Dedenne,25.562,Krokorok,25.538,Lumineon,19.950,Persian,19.763,Fletchinder,16.776,Luxray,16.159,Swalot,15.875,Sudowoodo,15.832,Flareon,15.690,Sliggoo,14.764,,
Bronzor,2023-04,Sudowoodo,39.676,Swalot,37.775,Persian,31.950,Scovillain,30.759,Gumshoos,28.884,Luxray,28.350,Toedscool,23.101,Gothitelle,18.826,Leafeon,14.872,Oranguru,11.949,Stantler,10.357,,
Flittle,2023-04,Scovillain,29.437,Flareon,27.338,Sudowoodo,27.330,Swalot,26.519,Girafarig,26.360,Pawniard,24.946,Cufant,20.093,Sneasel,20.071,Delibird,20.019,Seviper,19.840,Hypno,17.972,,
Hatenna,2023-04,Scovillain,40.720,Sudowoodo,36.768,Dedenne,33.547,Greedent,28.420,Leafeon,28.408,Sinistea,25.368,Oranguru,24.308,Shroodle,19.422,Delibird,17.918,Magnemite,16.745,Luxray,15.729,,
Floette,2023-04,Fletchinder,58.050,Swalot,49.609,Gothitelle,41.248,Dedenne,38.260,Persian,23.612,Pawniard,22.730,Eiscue,22.285,Greedent,18.118,Toedscool,17.906,Bramblin,13.477,Mareanie,12.676,,
Buizel,2023-04,Beartic,87.941,Lumineon,78.739,Murkrow,65.076,Shroodle,63.800,Krokorok,24.793,Wigglytuff,24.330,Dunsparce,22.206,Dedenne,19.813,Gastly,15.506,Sudowoodo,13.927,Jumpluff,11.401,,
Arctibax,2023-04,Swalot,37.838,Gothitelle,37.697,Persian,33.079,Girafarig,32.549,Fletchinder,31.738,Vigoroth,24.108,Slaking,23.837,Fraxure,23.511,Seviper,22.396,Pincurchin,22.085,Flareon,14.381,,
Wooper-Paldea,2023-04,Leafeon,84.471,Persian,75.711,Drifloon,74.938,Pawniard,74.794,Cufant,43.650,Meowth-Galar,27.469,Dunsparce,13.872,Oranguru,11.527,Shelgon,10.329,Gastly,10.072,Fletchinder,9.187,,
Drifloon,2023-04,Pawniard,80.470,Persian,77.914,Leafeon,76.059,Wooper-Paldea,75.316,Cufant,43.871,Meowth-Galar,25.893,Luxray,12.908,Scovillain,11.230,Jumpluff,9.345,Dunsparce,9.238,Gothitelle,6.234,,
Quilava,2023-04,Kricketune,51.976,Scovillain,48.027,Leafeon,37.872,Dewott,25.985,Shroodle,23.032,Pineco,19.154,Gothitelle,15.883,Luxray,13.665,Toedscool,12.553,Persian,12.169,Pawniard,11.963,,
Pineco,2023-04,Scovillain,31.959,Luxray,24.882,Shroodle,24.419,Leafeon,22.849,Kricketune,22.296,Dunsparce,22.175,Quilava,19.599,Greavard,19.200,Gastly,18.582,Sneasel,15.153,Fraxure,14.947,,
Varoom,2023-04,Fletchinder,37.252,Gothitelle,27.304,Dunsparce,24.051,Pikachu,21.220,Flareon,20.476,Oranguru,20.173,Morgrem,20.171,Meditite,19.503,Floette,18.404,Kricketune,18.288,Lumineon,18.288,,
Charmeleon,2023-04,Scovillain,83.118,Leafeon,78.582,Shroodle,50.155,Murkrow,38.970,Sudowoodo,38.223,Jumpluff,30.640,Slaking,16.971,Persian,16.126,Pawniard,9.954,Tropius,9.142,Delibird,9.016,,
Rowlet,2023-04,Sudowoodo,83.977,Hypno,44.551,Scovillain,43.759,Pawniard,42.148,Stantler,41.851,Swalot,38.851,Gothitelle,38.832,Slaking,37.788,Jumpluff,37.029,Flareon,8.278,Persian,4.637,,
Sunflora,2023-04,Sudowoodo,46.442,Scovillain,34.377,Leafeon,28.525,Gastly,22.547,Luxray,21.566,Shroodle,19.527,Jumpluff,17.091,Meditite,17.007,Kricketune,17.004,Swalot,15.561,Murkrow,12.705,,
Marill,2023-04,Sneasel,35.730,Jumpluff,28.390,Beartic,26.580,Girafarig,25.726,Scovillain,25.163,Murkrow,18.112,Sudowoodo,17.822,Luxray,16.470,Dedenne,15.354,Hypno,14.779,Shroodle,14.311,,
Foongus,2023-04,Sudowoodo,40.102,Fletchinder,30.851,Persian,24.597,Dunsparce,21.677,Pincurchin,21.048,Swalot,21.015,Sandygast,19.874,Fuecoco,19.311,Steenee,18.329,Mareanie,17.209,Sneasel,16.828,,
Quaxly,2023-04,Luxray,51.253,Sudowoodo,40.094,Scovillain,39.728,Jumpluff,30.685,Eiscue,29.678,Persian,24.074,Pikachu,16.764,Sliggoo,14.416,Leafeon,13.311,Dunsparce,12.112,Wigglytuff,11.779,,
Magnemite,2023-04,Oranguru,51.317,Greedent,48.601,Hatenna,48.601,Meditite,38.483,Slaking,29.612,Krokorok,21.765,Sudowoodo,14.104,Toedscool,12.062,Luxray,11.291,Mareanie,9.816,Flareon,9.472,,
Staravia,2023-04,Toedscool,41.184,Luxray,30.761,Gastly,21.979,Sudowoodo,21.519,Seviper,20.668,Dunsparce,20.261,Eiscue,19.881,Pawniard,19.172,Dedenne,18.764,Scovillain,17.668,Lumineon,17.352,,
Rufflet,2023-04,Persian,23.559,Jumpluff,22.580,Sudowoodo,22.526,Glalie,20.945,Seviper,17.212,Luxray,16.909,Zweilous,16.736,Gastly,16.000,Leafeon,15.946,Oranguru,15.018,Gothitelle,14.224,,
Pawmo,2023-04,Fletchinder,32.372,Vigoroth,28.143,Krokorok,28.128,Sudowoodo,22.857,Flareon,21.341,Dunsparce,20.129,Persian,19.145,Dewott,18.086,Kricketune,17.597,Glalie,17.553,Murkrow,16.068,,
Crabrawler,2023-04,Persian,76.962,Murkrow,76.919,Swalot,76.454,Pachirisu,76.454,Cufant,76.454,Sudowoodo,14.341,Luxray,13.356,Fletchinder,11.442,Skrelp,10.443,Sunflora,10.443,Varoom,4.594,,
Tinkatink,2023-04,Scovillain,31.200,Hypno,28.570,Toedscool,28.278,Gastly,28.242,Girafarig,25.545,Meditite,24.769,Kricketune,24.147,Swalot,21.103,Flareon,20.737,Slaking,19.535,Stantler,18.629,,
Fuecoco,2023-04,Sandygast,43.891,Swalot,37.133,Pincurchin,30.225,Toedscool,28.283,Foongus,24.655,Steenee,23.406,Glalie,20.770,Vigoroth,20.287,Dewott,20.258,Eiscue,19.094,Sudowoodo,16.561,,
Steenee,2023-04,Swalot,51.913,Persian,33.243,Sandygast,30.289,Pincurchin,26.543,Fuecoco,26.071,Foongus,26.067,Sudowoodo,24.764,Dedenne,16.392,Pikachu,15.664,Luxray,14.609,Dunsparce,14.307,,
Mankey,2023-04,Dunsparce,52.234,Swalot,46.505,Bronzor,31.350,Corvisquire,26.634,Gumshoos,25.170,Toedscool,21.347,Sudowoodo,21.012,Fraxure,18.942,Luxray,18.501,Hypno,17.679,Pawniard,14.665,,
Slowpoke,2023-04,Fletchinder,46.244,Dunsparce,36.722,Leafeon,24.590,Sudowoodo,23.794,Persian,22.569,Vigoroth,22.107,Murkrow,19.655,Foongus,19.309,Swalot,18.587,Gothitelle,17.340,Pawmo,15.692,,
Bergmite,2023-04,Beartic,41.867,Snover,41.501,Girafarig,39.714,Floragato,38.378,Dedenne,29.441,Lumineon,27.053,Krokorok,25.503,Eiscue,25.036,Arctibax,24.464,Scovillain,20.005,Fraxure,18.166,,
Meowth-Galar,2023-04,Pawniard,81.000,Wooper-Paldea,81.000,Leafeon,81.000,Persian,81.000,Drifloon,75.970,Fletchinder,14.308,Shroodle,14.308,Luxray,7.564,Scovillain,7.564,Vigoroth,7.564,Girafarig,6.744,,
Wooper,2023-04,Swalot,44.807,Gastly,41.631,Fletchinder,34.786,Dunsparce,33.730,Sudowoodo,32.706,Pincurchin,30.902,Greavard,30.902,Pineco,30.902,Persian,24.498,Slaking,21.110,Oranguru,17.654,,
Froakie,2023-04,Toedscool,59.245,Sandygast,56.983,Jumpluff,56.983,Zweilous,56.983,Oinkologne-F,41.086,Luxray,32.826,Seviper,17.422,Gothitelle,16.868,Flareon,16.451,Gimmighoul,15.545,Delibird,10.947,,
Tarountula,2023-04,Luxray,66.315,Scovillain,59.306,Hypno,36.200,Pawniard,32.258,Leafeon,27.627,Vigoroth,24.531,Persian,23.812,Sudowoodo,23.013,Girafarig,21.586,Toedscool,21.274,Jumpluff,18.822,,
Psyduck,2023-04,Beartic,90.151,Shroodle,80.284,Buizel,54.620,Jumpluff,44.188,Marill,41.542,Dunsparce,38.742,Dedenne,36.906,Gastly,33.899,Murkrow,27.770,Magnemite,14.082,Toedscool,10.873,,
Zorua,2023-04,Eelektrik,59.106,Persian,47.978,Mareanie,43.576,Vigoroth,38.226,Mudbray,35.074,Bramblin,33.854,Luxray,31.022,Corvisquire,28.092,Eiscue,27.859,Sinistea,17.638,Leafeon,14.384,,
Stunky,2023-04,Fraxure,63.574,Sandygast,43.411,Sneasel,41.604,Bramblin,41.107,Girafarig,41.107,Eiscue,32.068,Dunsparce,31.551,Jumpluff,23.238,Flareon,22.467,Pineco,20.396,Dewott,18.032,,
Gimmighoul,2023-04,Toedscool,65.825,Gothitelle,45.450,Mareanie,41.189,Girafarig,39.160,Meditite,38.944,Murkrow,38.845,Flareon,31.326,Swalot,27.251,Luxray,25.744,Froakie,25.734,Seviper,25.734,,
Skrelp,2023-04,Luxray,47.321,Fletchinder,47.224,Flareon,39.164,Sudowoodo,38.359,Crabrawler,38.096,Sunflora,38.096,Delibird,37.832,Persian,37.552,Zweilous,37.187,Wigglytuff,37.187,Tropius,14.550,,
Rolycoly,2023-04,Gothitelle,47.271,Sneasel,40.194,Pupitar,38.213,Greavard,38.213,Girafarig,38.213,Scovillain,35.937,Kricketune,33.691,Lumineon,32.594,Oranguru,27.776,Krokorok,27.432,Jumpluff,12.916,,
Shellos,2023-04,Toedscool,51.295,Swalot,28.047,Persian,24.941,Shelgon,24.820,Pawniard,23.375,Gastly,22.638,Pikachu,22.491,Fraxure,22.096,Seviper,21.374,Mudbray,21.070,Oinkologne-F,21.070,,
Swablu,2023-04,Gastly,40.839,Luxray,40.253,Stantler,39.245,Greedent,38.942,Eiscue,38.942,Flareon,31.864,Swalot,31.664,Dunsparce,30.490,Leafeon,26.883,Greavard,24.523,Krokorok,16.333,,
Silicobra,2023-04,Dunsparce,74.362,Pachirisu,74.362,Tropius,74.362,Murkrow,56.855,Mareanie,56.855,Fletchinder,24.599,Morgrem,23.033,Gastly,23.033,Sliggoo,23.033,Chewtle,23.033,Lumineon,17.539,,
Shuppet,2023-04,Toedscool,84.328,Persian,72.579,Scovillain,59.881,Sudowoodo,59.881,Mareanie,59.881,Beartic,25.860,Stantler,21.892,Gothitelle,21.879,Fuecoco,21.879,Pincurchin,8.717,Dedenne,8.717,,
Salandit,2023-04,Gastly,50.463,Mareanie,30.541,Murkrow,30.188,Hypno,28.269,Sliggoo,27.180,Hippopotas,26.393,Sudowoodo,25.062,Lumineon,20.023,Toedscool,19.775,Pawniard,18.869,Oinkologne,18.653,,
Tandemaus,2023-04,Kricketune,52.759,Gothitelle,40.826,Flareon,36.364,Toedscool,32.966,Girafarig,31.864,Bramblin,30.519,Jumpluff,28.968,Dedenne,24.620,Fletchinder,24.528,Sandygast,21.421,Greavard,18.947,,
Axew,2023-04,Corvisquire,35.620,Dedenne,33.319,Eiscue,33.319,Slaking,33.319,Morgrem,33.228,Flareon,31.206,Dunsparce,26.335,Meditite,25.913,Hippopotas,25.913,Pawniard,25.913,Surskit,25.913,,
Gothorita,2023-04,Luxray,85.374,Sudowoodo,85.036,Bronzor,79.909,Gumshoos,79.909,Gastly,61.863,Oranguru,18.046,Dedenne,6.888,Jumpluff,6.361,Sneasel,5.737,Delibird,5.680,Wigglytuff,5.103,,
Riolu,2023-04,Luxray,61.871,Seviper,51.562,Eiscue,49.413,Staravia,47.664,Girafarig,47.664,Hatenna,16.979,Morgrem,16.780,Marill,16.780,Sinistea,16.780,Tropius,14.643,Krokorok,12.174,,
Chewtle,2023-04,Sliggoo,76.459,Pawniard,69.369,Shroodle,46.469,Beartic,46.466,Jumpluff,46.466,Morgrem,29.993,Fletchinder,29.993,Silicobra,29.993,Gastly,29.993,Kricketune,22.907,Fraxure,22.903,,
Grimer,2023-04,Flareon,67.273,Dunsparce,54.917,Gothitelle,47.353,Gastly,39.452,Toedscool,24.544,Zweilous,24.084,Pawniard,23.268,Scovillain,23.268,Girafarig,20.741,Hypno,20.592,Luxray,20.461,,
Diglett,2023-04,Scovillain,54.378,Luxray,44.512,Delibird,38.313,Jumpluff,37.321,Eiscue,29.525,Persian,29.268,Girafarig,29.131,Toedscool,25.487,Fraxure,23.941,Pikachu,21.092,Glalie,20.731,,
Kirlia,2023-04,Jumpluff,82.005,Persian,82.005,Swalot,77.023,Leafeon,74.827,Fletchinder,73.423,Lumineon,8.768,Steenee,8.593,Dedenne,7.253,Wigglytuff,6.699,Kricketune,5.183,Greavard,5.183,,
Sandile,2023-04,Gothitelle,98.887,Gastly,98.887,Tropius,98.887,Sneasel,98.887,Krokorok,98.887,,,,,,,,,,,,,,
