name,snapshot,teammate1,usage1,teammate2,usage2,teammate3,usage3,teammate4,usage4,teammate5,usage5,teammate6,usage6,teammate7,usage7,teammate8,usage8,teammate9,usage9,teammate10,usage10,teammate11,usage11,teammate12,usage12
Shroodle,2022-11,Diglett,79.422,Misdreavus,61.606,Pawniard,60.118,Cetoddle,43.131,Snover,40.547,Girafarig,27.936,Houndour,23.122,Numel,23.122,Smoliv,23.119,Deerling,23.119,Rufflet,12.929,,
Impidimp,2022-11,Pawniard,57.054,Misdreavus,51.868,Toedscool,41.773,Azurill,41.017,Girafarig,37.369,Flittle,32.214,Shellder,23.449,Dunsparce,22.518,Diglett,22.007,Cetoddle,21.482,Makuhita,16.579,,
Murkrow,2022-11,Meditite,76.505,Glimmet,69.701,Dunsparce,68.148,Toedscool,63.618,Flittle,60.951,Misdreavus,32.317,Girafarig,26.448,Rufflet,17.825,Surskit,14.903,Pawniard,13.037,Tinkatink,8.555,,
Magnemite,2022-11,Pawniard,58.942,Misdreavus,58.656,Toedscool,49.454,Girafarig,30.681,Glimmet,30.296,Mudbray,27.656,Gastly,25.673,Croagunk,25.666,Sandile,25.666,Diglett,25.007,Nymble,17.729,,
Mankey,2022-11,Girafarig,81.864,Misdreavus,78.247,Toedscool,72.436,Pawniard,71.947,Glimmet,52.914,Quaxly,23.493,Flittle,19.091,Magnemite,16.256,Gothita,12.667,Maschiff,8.861,Bramblin,8.723,,
Tinkatink,2022-11,Misdreavus,59.139,Girafarig,47.585,Cetoddle,44.078,Snover,44.078,Flittle,39.740,Varoom,37.642,Wingull,34.822,Diglett,30.092,Zorua,30.056,Fomantis,20.466,Toedscool,18.936,,
Larvesta,2022-11,Diglett,73.023,Pawniard,47.594,Foongus,29.669,Shellder,28.827,Hatenna,27.155,Gastly,25.640,Slowpoke,24.584,Meowth-Galar,23.706,Bramblin,22.863,Girafarig,22.075,Misdreavus,18.074,,
Mudbray,2022-11,Misdreavus,71.828,Girafarig,47.201,Surskit,46.719,Pawniard,44.313,Magnemite,37.846,Crabrawler,35.743,Toedscool,27.732,Croagunk,26.962,Sandile,26.962,Gastly,26.962,Dunsparce,24.820,,
Greavard,2022-11,Girafarig,99.950,Misdreavus,99.933,Rufflet,99.933,Maschiff,99.933,Dunsparce,99.933,,,,,,,,,,,,,,
Crabrawler,2022-11,Girafarig,88.776,Pawniard,83.954,Misdreavus,77.787,Surskit,75.255,Dunsparce,55.624,Mudbray,37.665,Magnemite,15.469,Grimer,11.257,Skiddo,11.257,Gimmighoul,11.257,Meowth,5.934,,
Bramblin,2022-11,Pawniard,53.947,Shellder,51.661,Girafarig,50.884,Diglett,37.740,Larvesta,29.824,Hatenna,29.824,Glimmet,26.859,Gastly,25.814,Rufflet,23.876,Impidimp,21.836,Mareanie,21.836,,
Houndour,2022-11,Toedscool,53.246,Surskit,53.246,Pawniard,53.246,Misdreavus,53.246,Dunsparce,53.246,Diglett,46.748,Shroodle,46.642,Numel,46.642,Smoliv,46.637,Deerling,46.637,,,,
Foongus,2022-11,Diglett,57.448,Slowpoke,37.039,Larvesta,36.870,Gastly,30.559,Meowth-Galar,29.459,Misdreavus,28.622,Dunsparce,24.889,Girafarig,23.194,Pawniard,15.599,Meditite,13.452,Murkrow,13.452,,
Shellder,2022-11,Pawniard,64.406,Bramblin,61.270,Diglett,54.530,Impidimp,48.447,Larvesta,44.597,Hatenna,35.371,Girafarig,26.618,Mareanie,25.898,Sandile,16.509,Cetoddle,14.630,Makuhita,14.630,,
Azurill,2022-11,Impidimp,88.983,Misdreavus,69.679,Toedscool,69.516,Pawniard,60.208,Flittle,59.628,Diglett,40.006,Girafarig,39.801,Cetoddle,29.370,Bagon,29.370,,,,,,
Tarountula,2022-11,Glimmet,100.000,Yungoos,82.461,Rufflet,82.461,Misdreavus,82.461,Dunsparce,82.461,Toedscool,17.539,Murkrow,17.539,Flittle,17.423,,,,,,,,
Mareanie,2022-11,Girafarig,49.556,Diglett,49.031,Shellder,35.307,Impidimp,35.307,Bramblin,35.307,Cetoddle,33.464,Snover,33.464,Pawniard,24.659,Nacli,22.528,Nymble,22.528,Sandile,22.508,,
Zorua,2022-11,Girafarig,80.578,Diglett,69.665,Misdreavus,61.719,Tinkatink,61.719,Wingull,61.719,Dunsparce,28.191,Clauncher,16.715,Riolu,16.715,Foongus,16.715,Flittle,11.476,Pawniard,11.476,,
Nymble,2022-11,Diglett,82.154,Misdreavus,60.988,Magnemite,45.007,Pawniard,43.236,Glimmet,43.230,Nacli,23.542,Mareanie,23.542,Toedscool,23.272,Larvesta,23.266,Cetoddle,16.973,Mankey,15.981,,
Sandile,2022-11,Toedscool,69.367,Magnemite,69.367,Croagunk,69.367,Gastly,69.367,Mudbray,53.248,Girafarig,30.633,Shellder,25.041,Impidimp,25.041,Bramblin,25.041,Mareanie,25.041,Axew,16.119,,
Wingull,2022-11,Misdreavus,84.518,Girafarig,75.407,Tinkatink,66.567,Diglett,57.566,Zorua,57.456,Pawniard,17.247,Axew,17.247,Maschiff,17.247,Cacnea,9.111,Fuecoco,9.111,Mankey,9.111,,
Axew,2022-11,Misdreavus,53.461,Glimmet,37.642,Girafarig,33.385,Magnemite,33.087,Toedscool,25.756,Quaxly,20.983,Pawniard,19.181,Maschiff,17.277,Wingull,17.277,Croagunk,15.632,Dratini,14.049,,
Yungoos,2022-11,Rufflet,100.000,Misdreavus,100.000,Glimmet,100.000,Tarountula,100.000,Dunsparce,100.000,,,,,,,,,,,,,,
Gothita,2022-11,Glimmet,62.290,Girafarig,46.391,Pawniard,45.211,Misdreavus,43.456,Flittle,38.847,Quaxly,38.847,Mankey,36.289,Rufflet,28.901,Toedscool,22.725,Diglett,22.725,Dunsparce,20.731,,
Varoom,2022-11,Flittle,92.037,Cetoddle,92.037,Tinkatink,92.037,Snover,92.037,Fomantis,50.040,Sprigatito,32.811,Quaxly,14.460,Girafarig,5.942,Pawniard,5.274,,,,,,
Deerling,2022-11,Diglett,96.542,Shroodle,96.542,Smoliv,96.542,Houndour,96.542,Numel,96.542,,,,,,,,,,,,,,
Numel,2022-11,Shroodle,99.110,Houndour,99.110,Diglett,99.098,Smoliv,99.098,Deerling,99.098,,,,,,,,,,,,,,
Smoliv,2022-11,Diglett,100.000,Shroodle,100.000,Houndour,100.000,Deerling,100.000,Numel,100.000,,,,,,,,,,,,,,
Slowpoke,2022-11,Foongus,71.176,Diglett,59.555,Gastly,59.555,Larvesta,58.710,Meowth-Galar,56.611,Glimmet,16.664,Pawniard,14.565,Hippopotas,14.565,Misdreavus,14.565,Cetoddle,10.861,Snover,10.861,,
Hatenna,2022-11,Diglett,97.858,Pawniard,84.216,Larvesta,84.215,Shellder,70.905,Bramblin,70.905,Quaxly,13.708,Drifloon,13.310,Toedscool,13.259,Gastly,13.246,Glimmet,13.246,Dunsparce,13.246,,
Sprigatito,2022-11,Cetoddle,58.505,Girafarig,43.615,Varoom,40.549,Flittle,34.032,Tinkatink,34.032,Snover,34.032,Glimmet,33.550,Diglett,32.680,Gastly,28.033,Dunsparce,28.032,Toedscool,20.197,,
Meowth-Galar,2022-11,Slowpoke,74.024,Diglett,74.024,Gastly,74.024,Larvesta,74.024,Foongus,74.024,Glimmet,2.488,Cetoddle,1.765,Pawniard,1.765,Misdreavus,1.765,Snover,1.765,Flittle,0.722,,
Makuhita,2022-11,Impidimp,95.090,Larvitar,59.348,Toedscool,54.468,Girafarig,54.468,Teddiursa,54.468,Cetoddle,40.643,Snover,40.643,Pawniard,40.614,Shellder,40.614,,,,,,
Pineco,2022-11,Pawniard,100.000,Misdreavus,99.986,Impidimp,99.731,Dunsparce,99.731,Skwovet,82.299,,,,,,,,,,,,,,
Fomantis,2022-11,Cetoddle,100.000,Flittle,100.000,Tinkatink,100.000,Varoom,100.000,Snover,100.000,,,,,,,,,,,,,,
Riolu,2022-11,Croagunk,51.568,Voltorb,51.568,Arrokuda,43.800,Buizel,43.800,Psyduck,43.800,Girafarig,42.823,Clauncher,38.179,Zorua,38.179,Dunsparce,38.179,Foongus,38.179,Pawniard,12.412,,
Bagon,2022-11,Diglett,99.816,Azurill,99.393,Cetoddle,99.393,Girafarig,99.393,Impidimp,99.393,,,,,,,,,,,,,,
Skwovet,2022-11,Impidimp,100.000,Pawniard,100.000,Misdreavus,100.000,Dunsparce,99.969,Pineco,99.969,,,,,,,,,,,,,,
Wattrel,2022-11,Flittle,87.777,Dunsparce,75.667,Pawniard,66.452,Toedscool,40.088,Mankey,40.088,Cetoddle,24.092,Charcadet,24.092,Bramblin,24.092,Magnemite,23.572,Surskit,23.572,Wiglett,17.475,,
Shellos,2022-11,Diglett,77.697,Cetoddle,52.388,Finizen,50.773,Snover,50.773,Foongus,50.773,Girafarig,48.655,Larvesta,27.495,Nacli,26.924,Glimmet,26.924,Cufant,12.034,Frigibax,12.034,,
Nacli,2022-11,Diglett,98.793,Mareanie,69.443,Nymble,69.443,Larvesta,53.418,Cetoddle,44.826,Snover,44.826,Girafarig,29.349,Glimmet,28.801,Shellos,28.801,Toedscool,24.617,,,,
Teddiursa,2022-11,Toedscool,84.347,Girafarig,84.347,Makuhita,84.347,Larvitar,84.347,Impidimp,84.347,Bonsly,13.645,Gastly,13.645,Glimmet,13.645,Dunsparce,13.645,,,,,,
Larvitar,2022-11,Makuhita,98.721,Toedscool,90.604,Girafarig,90.604,Teddiursa,90.604,Impidimp,90.604,Murkrow,8.117,Hippopotas,6.064,,,,,,,,,,
Dratini,2022-11,Misdreavus,98.402,Quaxly,50.577,Girafarig,49.736,Magnemite,49.621,Axew,49.621,Glimmet,49.621,Toedscool,48.780,Diglett,48.780,Flittle,48.780,,,,,,
Drifloon,2022-11,Pawniard,71.423,Girafarig,56.116,Diglett,55.222,Quaxly,30.373,Larvesta,29.437,Hatenna,29.437,Dunsparce,23.562,Glimmet,22.976,Flittle,16.268,Meditite,13.617,Murkrow,13.617,,
Fuecoco,2022-11,Quaxly,42.194,Misdreavus,40.736,Tinkatink,34.913,Mankey,34.649,Cacnea,34.649,Wingull,34.649,Dunsparce,34.622,Flittle,34.467,Glimmet,34.358,Impidimp,34.358,Toedscool,20.066,,
Silicobra,2022-11,Cetoddle,98.562,Meditite,98.562,Croagunk,98.562,Misdreavus,98.562,Maschiff,98.562,,,,,,,,,,,,,,
Voltorb,2022-11,Croagunk,86.290,Riolu,86.290,Arrokuda,73.730,Psyduck,73.291,Buizel,73.291,Pawniard,14.345,Shroodle,12.998,Flittle,12.998,Magnemite,9.490,Frigibax,9.490,Cetoddle,9.490,,
Frigibax,2022-11,Dunsparce,62.449,Cetoddle,57.166,Snover,47.643,Girafarig,42.834,Bergmite,36.699,Misdreavus,36.699,Bramblin,35.273,Maschiff,25.750,Mankey,23.307,Cufant,17.084,Shellos,17.084,,
Buizel,2022-11,Psyduck,83.961,Croagunk,83.384,Arrokuda,83.383,Voltorb,83.383,Riolu,83.383,Girafarig,13.306,Mankey,8.039,Growlithe,6.518,Toedscool,5.563,Cufant,5.306,Grimer,5.306,,
Arrokuda,2022-11,Voltorb,86.634,Buizel,86.118,Croagunk,86.118,Riolu,86.118,Psyduck,86.118,Sprigatito,12.838,Diglett,6.809,Pawniard,6.796,Magnemite,6.558,Drifloon,6.558,Wooper-Paldea,6.558,,
Grimer,2022-11,Girafarig,100.000,Skiddo,94.156,Crabrawler,94.156,Gimmighoul,94.156,Dunsparce,94.156,,,,,,,,,,,,,,
Finizen,2022-11,Diglett,99.995,Cetoddle,99.995,Snover,99.995,Foongus,99.995,Shellos,88.578,,,,,,,,,,,,,,
Bonsly,2022-11,Bramblin,92.025,Mankey,77.945,Misdreavus,77.945,Nymble,77.945,Maschiff,77.945,Glimmet,22.055,Gastly,22.055,Teddiursa,22.055,Dunsparce,22.055,,,,,,
Skiddo,2022-11,Girafarig,100.000,Grimer,98.250,Crabrawler,98.250,Gimmighoul,98.250,Dunsparce,98.250,,,,,,,,,,,,,,
Gimmighoul,2022-11,Girafarig,100.000,Skiddo,100.000,Crabrawler,100.000,Dunsparce,100.000,Grimer,100.000,,,,,,,,,,,,,,
Psyduck,2022-11,Buizel,99.978,Croagunk,99.289,Voltorb,99.289,Riolu,99.289,Arrokuda,99.289,,,,,,,,,,,,,,
Chewtle,2022-11,Girafarig,100.000,Pawniard,98.425,Rufflet,98.425,Misdreavus,98.425,Larvesta,98.425,,,,,,,,,,,,,,
Clauncher,2022-11,Girafarig,97.539,Dunsparce,94.662,Zorua,92.537,Riolu,92.537,Foongus,92.537,Shroodle,5.328,,,,,,,,,,,,
Meowth,2022-11,Dunsparce,91.837,Girafarig,83.955,Magnemite,71.957,Pawniard,63.374,Crabrawler,58.996,Gastly,27.569,Sprigatito,23.190,Murkrow,23.190,Diglett,17.340,Quaxly,12.961,Rufflet,11.246,,
Hippopotas,2022-11,Foongus,87.841,Glimmet,87.361,Pawniard,87.361,Slowpoke,87.361,Misdreavus,87.361,Larvitar,12.158,Makuhita,12.158,Shroomish,12.158,Murkrow,12.158,,,,,,
Bergmite,2022-11,Cetoddle,100.000,Snover,100.000,Dunsparce,100.000,Frigibax,63.581,Misdreavus,63.581,Magnemite,36.419,Slowpoke,36.419,,,,,,,,,,
Fidough,2022-11,Toedscool,95.427,Cetoddle,62.272,Girafarig,62.272,Quaxly,62.272,Snover,62.272,Diglett,33.156,Gastly,33.156,Glimmet,33.156,Sprigatito,33.156,,,,,,
Sandygast,2022-11,Misdreavus,100.000,Pawniard,98.056,Girafarig,98.056,Quaxly,98.056,Dunsparce,49.366,Rufflet,48.690,,,,,,,,,,,,
Litleo,2022-11,Girafarig,86.615,Dunsparce,78.386,Gastly,60.109,Glimmet,57.524,Shroodle,56.854,Misdreavus,26.506,Toedscool,25.835,Shellos,25.835,Cetoddle,4.302,Azurill,3.256,Quaxly,3.256,,
Pawmi,2022-11,Girafarig,100.000,Diglett,69.951,Magnemite,48.217,Quaxly,48.217,Axew,48.217,Wattrel,30.049,Misdreavus,30.049,Maschiff,30.049,Dunsparce,30.049,Pawniard,21.734,Glimmet,21.734,,
Cacnea,2022-11,Fuecoco,99.953,Mankey,99.953,Tinkatink,99.953,Misdreavus,99.953,Wingull,99.953,,,,,,,,,,,,,,
Ralts,2022-11,Diglett,100.000,Zorua,75.280,Rufflet,75.280,Axew,75.280,Mareanie,75.280,Fuecoco,24.720,Quaxly,24.720,Wooper,24.720,,,,,,,,
Charcadet,2022-11,Cetoddle,100.000,Flittle,100.000,Wattrel,100.000,Bramblin,100.000,Wiglett,72.534,Frigibax,27.466,,,,,,,,,,,,
Wiglett,2022-11,Cetoddle,94.215,Flittle,94.215,Wattrel,94.215,Charcadet,94.215,Bramblin,94.215,Silicobra,5.785,,,,,,,,,,,,
Bronzor,2022-11,Mankey,49.670,Tinkatink,49.670,Misdreavus,49.670,Impidimp,49.670,Crabrawler,49.670,Flittle,29.325,Croagunk,29.325,Axew,29.325,Deerling,29.325,Stunky,29.325,Eevee,12.910,,
Cufant,2022-11,Girafarig,99.839,Frigibax,77.888,Shellos,77.888,Sandile,77.888,Drifloon,77.888,Toedscool,21.951,Mankey,21.951,Buizel,21.951,,,,,,,,
Eevee,2022-11,Pawniard,80.215,Diglett,80.215,Girafarig,80.215,Mareanie,80.215,Foongus,80.215,Drifloon,19.785,Lechonk,19.785,Bronzor,19.785,Sprigatito,19.785,,,,,,
Wooper-Paldea,2022-11,Magnemite,76.599,Dunsparce,67.363,Drifloon,60.407,Arrokuda,60.407,Sprigatito,60.407,Cetoddle,16.446,Silicobra,16.192,Nacli,16.192,Larvitar,16.192,Wiglett,16.192,Toedscool,12.015,,
Wooper,2022-11,Diglett,99.998,Fuecoco,99.998,Ralts,99.998,Quaxly,99.998,Nymble,99.998,,,,,,,,,,,,,,
Stunky,2022-11,Flittle,80.862,Croagunk,80.862,Axew,80.862,Deerling,80.862,Bronzor,80.862,Toedscool,19.138,Girafarig,19.138,Larvesta,19.138,Maschiff,19.138,,,,,,
Shroomish,2022-11,Hippopotas,94.176,Makuhita,94.176,Murkrow,94.176,Larvitar,94.176,Mareanie,94.176,Pawniard,5.824,,,,,,,,,,,,
Goomy,2022-11,Sprigatito,95.764,Clauncher,51.808,Shroodle,51.808,Girafarig,51.808,Impidimp,51.808,Eevee,43.956,Drifloon,43.956,Lechonk,43.956,Bronzor,43.956,,,,,,
Growlithe,2022-11,Buizel,99.629,Girafarig,57.852,Axew,57.852,Sprigatito,57.852,Mudbray,57.852,Mankey,41.777,Makuhita,41.777,Larvitar,41.777,Murkrow,41.777,,,,,,
Salandit,2022-11,Toedscool,99.858,Misdreavus,99.858,Girafarig,82.670,Impidimp,82.670,Wingull,82.670,Shellos,17.188,Larvesta,17.188,,,,,,,,,,
Cubchoo,2022-11,Toedscool,100.000,Cetoddle,100.000,Misdreavus,100.000,Glimmet,100.000,Mudbray,100.000,,,,,,,,,,,,,,
Swablu,2022-11,Diglett,99.440,Girafarig,99.440,Misdreavus,99.440,Sandile,99.440,Foongus,99.440,,,,,,,,,,,,,,
Lechonk,2022-11,Eevee,87.739,Drifloon,87.739,Bronzor,87.739,Sprigatito,87.739,Goomy,87.739,Cetoddle,12.261,Dratini,12.261,Wooper-Paldea,12.261,,,,,,,,
Barboach,2022-11,Misdreavus,92.156,Drifloon,92.156,Diglett,90.243,Cetoddle,55.077,Snover,55.077,Flittle,37.079,Quaxly,37.079,Makuhita,1.913,,,,,,,,
Combee,2022-11,Varoom,100.000,Impidimp,100.000,Girafarig,100.000,Shroodle,100.000,Foongus,100.000,,,,,,,,,,,,,,
Fletchling,2022-11,Flittle,95.338,Meowth-Galar,95.338,Girafarig,95.338,Glimmet,95.338,Impidimp,95.338,,,,,,,,,,,,,,
Girafarig,2022-12,Pawniard,62.814,Toedscool,45.083,Quaxly,37.039,Glimmet,35.483,Diglett,24.544,Nymble,23.406,Crabrawler,21.772,Mareanie,21.705,Magnemite,17.464,Gastly,17.276,Drifloon,14.944,,
Pawniard,2022-12,Girafarig,73.252,Toedscool,47.735,Glimmet,38.996,Quaxly,31.678,Crabrawler,26.501,Nymble,26.496,Diglett,25.531,Gastly,24.658,Surskit,23.054,Magnemite,22.852,Mareanie,19.187,,
Toedscool,2022-12,Girafarig,70.630,Pawniard,64.128,Glimmet,50.690,Nymble,29.699,Mareanie,25.626,Drifloon,23.424,Crabrawler,21.594,Magnemite,16.541,Gastly,15.797,Mankey,10.975,Diglett,10.391,,
Glimmet,2022-12,Girafarig,63.068,Pawniard,59.435,Toedscool,57.508,Nymble,40.351,Crabrawler,18.468,Drifloon,17.785,Quaxly,16.307,Gastly,15.795,Tinkatink,12.785,Surskit,12.372,Greavard,11.537,,
Quaxly,2022-12,Girafarig,78.155,Pawniard,57.320,Diglett,35.080,Crabrawler,26.767,Gastly,23.859,Nymble,23.783,Magnemite,22.976,Surskit,22.225,Tinkatink,20.411,Glimmet,19.359,Snover,15.972,,
Nymble,2022-12,Girafarig,58.534,Pawniard,56.821,Glimmet,56.774,Toedscool,47.407,Quaxly,28.187,Drifloon,27.406,Magnemite,20.729,Diglett,19.559,Mudbray,16.950,Gastly,16.303,Tinkatink,15.708,,
Diglett,2022-12,Girafarig,73.742,Pawniard,65.774,Quaxly,49.948,Magnemite,40.757,Gastly,25.877,Larvesta,23.762,Nymble,23.498,Drifloon,22.130,Snover,21.310,Toedscool,19.927,Glimmet,19.020,,
Gastly,2022-12,Pawniard,72.580,Girafarig,59.303,Surskit,39.819,Quaxly,38.812,Toedscool,34.612,Glimmet,30.504,Diglett,29.565,Crabrawler,27.322,Magnemite,23.393,Nymble,22.378,Houndour,8.938,,
Crabrawler,2022-12,Pawniard,80.340,Girafarig,76.972,Toedscool,48.728,Quaxly,44.847,Surskit,37.547,Glimmet,36.732,Gastly,28.140,Greavard,15.610,Mareanie,14.057,Nymble,13.216,Meowth-Galar,12.723,,
Magnemite,2022-12,Pawniard,67.782,Girafarig,60.407,Diglett,46.923,Quaxly,37.663,Toedscool,36.521,Nymble,28.671,Gastly,23.573,Snover,21.254,Drifloon,18.084,Glimmet,16.933,Mareanie,14.244,,
Mareanie,2022-12,Girafarig,87.470,Pawniard,66.305,Toedscool,65.916,Glimmet,25.383,Meowth-Galar,23.447,Bramblin,22.642,Scorbunny,20.958,Voltorb,19.946,Mankey,18.550,Magnemite,16.595,Crabrawler,16.024,,
Drifloon,2022-12,Toedscool,61.837,Girafarig,61.804,Pawniard,59.468,Nymble,45.324,Glimmet,41.384,Diglett,30.464,Larvesta,25.072,Magnemite,21.623,Quaxly,20.822,Mudbray,16.632,Mankey,11.944,,
Surskit,2022-12,Pawniard,84.478,Girafarig,61.023,Gastly,49.571,Crabrawler,45.385,Quaxly,45.010,Glimmet,29.746,Greavard,27.494,Toedscool,22.170,Nymble,19.431,Mudbray,15.148,Magnemite,14.119,,
Tinkatink,2022-12,Girafarig,76.818,Quaxly,60.597,Glimmet,45.063,Nymble,39.349,Zorua,33.686,Toedscool,26.840,Mankey,19.864,Mareanie,17.229,Drifloon,13.871,Varoom,12.943,Mudbray,11.212,,
Larvesta,2022-12,Girafarig,86.171,Diglett,52.056,Pawniard,51.098,Toedscool,41.906,Drifloon,39.901,Quaxly,37.848,Mankey,32.616,Glimmet,18.989,Magnemite,15.785,Crabrawler,14.875,Pineco,14.828,,
Mankey,2022-12,Girafarig,81.585,Toedscool,48.888,Pawniard,38.876,Larvesta,34.581,Mareanie,32.124,Diglett,29.130,Quaxly,28.463,Voltorb,25.224,Tinkatink,22.128,Drifloon,20.154,Glimmet,17.770,,
Mudbray,2022-12,Girafarig,52.232,Nymble,46.819,Toedscool,38.153,Pawniard,36.539,Glimmet,33.270,Drifloon,27.781,Surskit,24.487,Quaxly,23.382,Greavard,20.042,Mareanie,19.092,Magnemite,19.064,,
Greavard,2022-12,Pawniard,63.374,Girafarig,53.179,Glimmet,50.223,Surskit,49.783,Toedscool,35.462,Quaxly,34.476,Crabrawler,34.165,Nymble,32.823,Mudbray,22.449,Fuecoco,22.250,Rufflet,13.743,,
Snover,2022-12,Girafarig,89.203,Quaxly,85.361,Pawniard,80.322,Diglett,79.987,Magnemite,69.294,Mankey,11.287,Gastly,9.991,Larvesta,8.760,Crabrawler,8.615,Impidimp,8.521,Drifloon,6.228,,
Meowth,2022-12,Glimmet,57.761,Girafarig,47.503,Toedscool,36.801,Pawniard,33.429,Diglett,25.094,Sandile,23.604,Quaxly,21.395,Magnemite,20.788,Eevee,17.252,Buizel,15.652,Gastly,15.532,,
Houndour,2022-12,Toedscool,79.648,Girafarig,60.860,Glimmet,37.978,Gastly,34.175,Mudbray,24.093,Drifloon,23.785,Nymble,23.474,Stunky,23.422,Magnemite,21.644,Pawniard,21.060,Surskit,17.792,,
Zorua,2022-12,Girafarig,85.382,Quaxly,83.380,Tinkatink,68.512,Nymble,62.232,Glimmet,61.845,Gastly,12.575,Hatenna,10.894,Meowth,10.110,Drifloon,9.557,Larvesta,9.172,Crabrawler,6.058,,
Voltorb,2022-12,Toedscool,83.733,Girafarig,68.626,Mareanie,67.476,Mankey,49.275,Nymble,42.595,Pawniard,38.232,Meowth-Galar,30.257,Glimmet,29.970,Meowth,13.271,Diglett,12.569,Magnemite,12.338,,
Bramblin,2022-12,Girafarig,90.602,Pawniard,90.344,Glimmet,87.930,Mareanie,77.604,Scorbunny,71.835,Diglett,11.551,Surskit,11.371,Magnemite,7.857,Toedscool,7.129,Mudbray,6.874,Maschiff,6.222,,
