name,snapshot,item1,usage1,item2,usage2,item3,usage3,item4,usage4,item5,usage5,item6,usage6,item7,usage7,item8,usage8,item9,usage9,item10,usage10,item11,usage11,item12,usage12,item13,usage13,item14,usage14,item15,usage15,item16,usage16,item17,usage17,item18,usage18,item19,usage19,item20,usage20,item21,usage21
Golduck,2023-03,Life Orb,29.422,Choice Specs,17.827,Mystic Water,15.766,Leftovers,15.529,Choice Scarf,9.794,Expert Belt,3.193,Heavy-Duty Boots,1.663,Damp Rock,1.663,Blunder Policy,1.439,Other,3.703,,,,,,,,,,,,,,,,,,,,,,
Dartrix,2023-03,Eviolite,99.348,Other,0.652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sawsbuck,2023-03,Choice Scarf,54.993,Leftovers,13.991,Life Orb,9.798,Silk Scarf,8.296,Heavy-Duty Boots,3.140,Choice Band,2.907,Lum Berry,1.855,Metronome,1.361,Other,3.658,,,,,,,,,,,,,,,,,,,,,,,,
Flapple,2023-03,Choice Scarf,20.223,Wide Lens,19.896,Sitrus Berry,15.468,Choice Band,15.157,Liechi Berry,5.909,Life Orb,4.944,Choice Specs,4.397,Lum Berry,1.917,Aguav Berry,1.690,Heavy-Duty Boots,1.545,Eject Pack,1.498,Leftovers,1.343,Focus Sash,0.949,Loaded Dice,0.896,Other,4.167,,,,,,,,,,,,
Dragonair,2023-03,Eviolite,77.509,Choice Band,19.344,Other,3.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Drakloak,2023-03,Eviolite,85.766,Choice Band,8.440,Life Orb,2.342,Other,3.452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rabsca,2023-03,Leppa Berry,38.870,Heavy-Duty Boots,31.138,Leftovers,7.221,Occa Berry,5.857,Focus Sash,4.914,Throat Spray,3.341,Life Orb,2.786,Choice Scarf,1.606,Other,4.269,,,,,,,,,,,,,,,,,,,,,,,,
Wugtrio,2023-03,Choice Band,76.090,Life Orb,11.126,Mystic Water,5.597,Leftovers,3.496,Other,3.691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raboot,2023-03,Choice Scarf,63.524,Heavy-Duty Boots,24.394,Choice Band,10.490,Other,1.592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oricorio,2023-03,Heavy-Duty Boots,94.070,Leftovers,3.567,Other,2.363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grumpig,2023-03,Leftovers,58.656,Assault Vest,14.115,Colbur Berry,7.017,Heat Rock,5.917,Heavy-Duty Boots,2.944,Choice Scarf,2.638,Choice Specs,2.592,Life Orb,1.880,Other,4.240,,,,,,,,,,,,,,,,,,,,,,,,
Ampharos,2023-03,Assault Vest,33.792,Leftovers,22.095,Choice Specs,14.274,Rocky Helmet,11.191,Life Orb,7.353,Heat Rock,3.253,Heavy-Duty Boots,2.776,Damp Rock,1.001,Other,4.264,,,,,,,,,,,,,,,,,,,,,,,,
Electrode,2023-03,Damp Rock,27.540,Choice Specs,22.901,Heavy-Duty Boots,17.806,Magnet,8.122,Life Orb,7.360,Leftovers,6.339,Expert Belt,4.505,Focus Sash,2.986,Other,2.440,,,,,,,,,,,,,,,,,,,,,,,,
Banette,2023-03,Focus Sash,17.957,Choice Band,14.676,Life Orb,14.302,Leftovers,14.289,Heavy-Duty Boots,12.361,Spell Tag,6.716,Black Glasses,6.410,Colbur Berry,4.082,Choice Scarf,3.657,Assault Vest,1.528,Other,4.021,,,,,,,,,,,,,,,,,,,,
Glaceon,2023-03,Heavy-Duty Boots,35.263,Choice Specs,34.585,Leftovers,19.384,Choice Scarf,5.111,Life Orb,2.082,Other,3.574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stonjourner,2023-03,Leftovers,31.280,Choice Scarf,29.191,Loaded Dice,7.417,Rocky Helmet,6.571,Focus Sash,5.528,Life Orb,5.512,Choice Band,5.498,Weakness Policy,2.276,Heavy-Duty Boots,1.441,Chople Berry,1.249,Other,4.036,,,,,,,,,,,,,,,,,,,,
Leafeon,2023-03,Leftovers,40.326,Life Orb,23.970,Heavy-Duty Boots,8.300,Lum Berry,7.354,Rocky Helmet,5.824,Heat Rock,4.247,Choice Scarf,2.989,Choice Band,1.791,Weakness Policy,0.965,Other,4.233,,,,,,,,,,,,,,,,,,,,,,
Slaking,2023-03,Choice Band,76.070,Choice Scarf,8.203,Assault Vest,8.040,Leftovers,4.556,Other,3.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swalot,2023-03,Leftovers,69.321,Black Sludge,18.369,Assault Vest,4.197,Rocky Helmet,3.637,Other,4.477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flareon,2023-03,Toxic Orb,40.112,Heavy-Duty Boots,31.354,Leftovers,13.269,Flame Orb,10.116,Assault Vest,3.325,Other,1.824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vigoroth,2023-03,Eviolite,99.797,Other,0.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eiscue,2023-03,Salac Berry,32.481,Sitrus Berry,28.343,Rocky Helmet,25.227,Heavy-Duty Boots,3.699,Aguav Berry,2.387,Choice Specs,1.962,Lum Berry,1.494,Other,4.406,,,,,,,,,,,,,,,,,,,,,,,,,,
Persian,2023-03,Silk Scarf,59.384,Life Orb,10.094,Choice Band,8.402,Muscle Band,3.999,Heat Rock,3.681,Normal Gem,3.520,Loaded Dice,2.537,Nothing,2.378,Heavy-Duty Boots,2.064,Other,3.941,,,,,,,,,,,,,,,,,,,,,,
Scovillain,2023-03,Life Orb,50.624,Heavy-Duty Boots,25.006,Choice Specs,9.873,Leftovers,6.592,Focus Sash,1.614,Choice Scarf,1.498,Other,4.795,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sneasel,2023-03,Focus Sash,32.926,Life Orb,24.849,Choice Band,18.462,Heavy-Duty Boots,14.322,Eviolite,7.917,Other,1.523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fraxure,2023-03,Eviolite,79.297,Choice Band,17.784,Other,2.920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pincurchin,2023-03,Leftovers,57.893,Heavy-Duty Boots,19.996,Rocky Helmet,11.057,Terrain Extender,2.843,Damp Rock,2.701,Shuca Berry,1.977,Other,3.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Girafarig,2023-03,Eviolite,97.916,Other,2.084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dunsparce,2023-03,Eviolite,99.062,Other,0.938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxray,2023-03,Flame Orb,77.796,Leftovers,13.549,Assault Vest,3.470,Choice Scarf,1.448,Other,3.737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sudowoodo,2023-03,Leftovers,26.016,Choice Band,18.048,Life Orb,15.575,Assault Vest,5.466,Heavy-Duty Boots,5.294,Rocky Helmet,4.381,Salac Berry,4.308,Heat Rock,3.227,Quick Claw,2.733,Focus Sash,2.431,Chesto Berry,2.424,Liechi Berry,2.135,Wide Lens,1.748,Mental Herb,1.605,Other,4.608,,,,,,,,,,,,
Kricketune,2023-03,Focus Sash,90.753,Heavy-Duty Boots,3.897,Choice Scarf,2.825,Other,2.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beartic,2023-03,Heavy-Duty Boots,41.599,Life Orb,30.193,Choice Band,18.856,Assault Vest,4.457,Other,4.894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wigglytuff,2023-03,Leftovers,85.172,Assault Vest,4.847,Heavy-Duty Boots,3.250,Choice Specs,1.460,Heat Rock,1.164,Other,4.108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toedscool,2023-03,Eviolite,99.288,Other,0.712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murkrow,2023-03,Heat Rock,46.548,Eviolite,21.120,Damp Rock,15.990,Focus Sash,5.593,Life Orb,4.825,Heavy-Duty Boots,2.445,Other,3.478,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tropius,2023-03,Sitrus Berry,81.439,Liechi Berry,3.864,Heavy-Duty Boots,2.976,Starf Berry,2.974,Chesto Berry,2.807,Leftovers,2.528,Other,3.413,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jumpluff,2023-03,Nothing,43.495,Heat Rock,15.686,Heavy-Duty Boots,10.547,Leftovers,8.318,Sitrus Berry,7.050,Focus Sash,3.523,Psychic Seed,2.909,Eject Button,2.377,Electric Seed,1.074,Damp Rock,0.938,Other,4.083,,,,,,,,,,,,,,,,,,,,
Delibird,2023-03,Focus Sash,59.569,Heavy-Duty Boots,33.951,Choice Scarf,4.177,Other,2.303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fletchinder,2023-03,Heavy-Duty Boots,79.014,Eviolite,11.829,Choice Band,8.290,Other,0.867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lumineon,2023-03,Choice Specs,39.970,Leftovers,22.007,Heavy-Duty Boots,9.582,Life Orb,7.815,Choice Scarf,6.830,Assault Vest,5.700,Rocky Helmet,2.604,Damp Rock,1.887,Other,3.605,,,,,,,,,,,,,,,,,,,,,,,,
Greedent,2023-03,Sitrus Berry,61.758,Ganlon Berry,23.072,Apicot Berry,5.796,Liechi Berry,4.391,Other,4.984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zweilous,2023-03,Eviolite,87.931,Choice Scarf,9.574,Other,2.495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oinkologne-F,2023-03,Leftovers,55.630,Assault Vest,27.561,Aguav Berry,4.405,Starf Berry,3.277,Apicot Berry,2.779,Ganlon Berry,2.597,Other,3.751,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seviper,2023-03,Leftovers,47.175,Life Orb,9.651,Choice Scarf,9.643,Assault Vest,8.893,Black Sludge,6.688,Heavy-Duty Boots,3.847,Choice Band,3.800,Choice Specs,2.578,Expert Belt,2.431,Psychic Seed,1.553,Other,3.740,,,,,,,,,,,,,,,,,,,,
Shroodle,2023-03,Heat Rock,41.084,Eviolite,39.781,Damp Rock,15.952,Other,3.183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hypno,2023-03,Leftovers,72.991,Assault Vest,11.714,Sticky Barb,4.438,Choice Specs,3.264,Zoom Lens,1.914,Blunder Policy,0.997,Other,4.682,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gumshoos,2023-03,Choice Band,71.797,Life Orb,11.809,Silk Scarf,6.217,Choice Scarf,4.485,Leftovers,2.438,Other,3.253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sliggoo,2023-03,Eviolite,98.699,Other,1.301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meditite,2023-03,Choice Scarf,75.417,Choice Band,15.378,Eviolite,6.165,Other,3.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oranguru,2023-03,Leftovers,63.704,Choice Specs,12.189,Life Orb,10.216,Mental Herb,8.974,Other,4.918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hippopotas,2023-03,Eviolite,80.499,Smooth Rock,19.438,Other,0.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stantler,2023-03,Eviolite,84.643,Leftovers,10.945,Other,4.412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mareanie,2023-03,Eviolite,97.596,Other,2.404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gothitelle,2023-03,Leftovers,51.067,Choice Specs,22.651,Choice Scarf,12.253,Assault Vest,4.662,Blunder Policy,2.572,Life Orb,2.405,Other,4.389,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pawniard,2023-03,Eviolite,99.934,Other,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dedenne,2023-03,Sitrus Berry,48.571,Choice Specs,26.952,Petaya Berry,9.759,Aguav Berry,4.317,Heavy-Duty Boots,2.919,Air Balloon,2.679,Other,4.803,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morgrem,2023-03,Eviolite,84.626,Leftovers,11.714,Other,3.660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pikachu,2023-03,Light Ball,99.991,Other,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Krokorok,2023-03,Eviolite,52.058,Choice Scarf,35.522,Choice Band,8.060,Other,4.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pachirisu,2023-03,Leftovers,40.548,Heavy-Duty Boots,24.231,Assault Vest,21.714,Heat Rock,8.938,Other,4.570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eelektrik,2023-03,Eviolite,99.949,Other,0.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corvisquire,2023-03,Eviolite,81.287,Heavy-Duty Boots,18.653,Other,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pupitar,2023-03,Eviolite,98.074,Other,1.926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mudbray,2023-03,Eviolite,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bronzor,2023-03,Eviolite,99.999,Other,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sinistea,2023-03,Focus Sash,99.710,Other,0.290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oinkologne,2023-03,Assault Vest,32.983,Salac Berry,20.873,Choice Band,18.379,Liechi Berry,8.096,Leftovers,4.718,Heavy-Duty Boots,3.192,Eject Button,3.166,Starf Berry,3.143,Rocky Helmet,1.633,Other,3.817,,,,,,,,,,,,,,,,,,,,,,
Glalie,2023-03,Focus Sash,42.493,Heavy-Duty Boots,33.816,Choice Band,17.228,Leftovers,2.306,Other,4.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Snover,2023-03,Icy Rock,81.328,Eviolite,15.335,Other,3.338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mankey,2023-03,Choice Scarf,99.971,Other,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flittle,2023-03,Eviolite,74.600,Focus Sash,21.274,Other,4.126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bramblin,2023-03,Eviolite,96.615,Other,3.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Floragato,2023-03,Choice Band,57.903,Choice Scarf,20.643,Eviolite,18.962,Other,2.491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandygast,2023-03,Eviolite,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zorua-Hisui,2023-03,Choice Specs,55.930,Choice Scarf,23.596,Focus Sash,7.685,Eviolite,6.164,Air Balloon,4.118,Other,2.507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Foongus,2023-03,Eviolite,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Floette,2023-03,Eviolite,99.991,Other,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunflora,2023-03,Expert Belt,58.351,Choice Specs,16.045,Life Orb,15.646,Assault Vest,7.102,Other,2.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shelgon,2023-03,Eviolite,95.994,Other,4.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tarountula,2023-03,Eviolite,47.503,Focus Sash,45.186,Choice Band,7.311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arctibax,2023-03,Eviolite,73.858,Heavy-Duty Boots,11.109,Loaded Dice,10.565,Other,4.468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Riolu,2023-03,Leftovers,71.429,Heat Rock,18.709,Damp Rock,6.964,Other,2.898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Numel,2023-03,Eviolite,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greavard,2023-03,Eviolite,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rufflet,2023-03,Eviolite,94.794,Choice Band,4.589,Other,0.616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shellos,2023-03,Eviolite,82.226,Focus Sash,17.774,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marill,2023-03,Eviolite,66.683,Choice Band,28.096,Sitrus Berry,5.221,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pineco,2023-03,Eviolite,93.734,Red Card,4.078,Other,2.189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kricketot,2023-03,Focus Sash,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Charmeleon,2023-03,Choice Specs,60.247,Choice Scarf,18.275,Eviolite,14.959,Salac Berry,5.402,Other,1.116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Happiny,2023-03,Eviolite,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swablu,2023-03,Eviolite,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Surskit,2023-03,Focus Sash,98.972,Other,1.028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diglett,2023-03,Choice Scarf,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fuecoco,2023-03,Eviolite,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolliv,2023-03,Eviolite,94.577,Liechi Berry,4.145,Other,1.278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wooper,2023-03,Eviolite,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Makuhita,2023-03,Eviolite,100.000,Other -,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Staravia,2023-03,Choice Scarf,94.914,Choice Band,3.872,Other,1.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cetoddle,2023-03,Eviolite,53.372,Sitrus Berry,46.628,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Drifloon,2023-03,Petaya Berry,51.265,Eviolite,43.327,Rocky Helmet,2.768,Other,2.640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Varoom,2023-03,Eviolite,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wooper-Paldea,2023-03,Eviolite,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slowpoke,2023-03,Eviolite,99.928,Other,0.072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gimmighoul,2023-03,Eviolite,100.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wattrel,2023-03,Focus Sash,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hatenna,2023-03,Eviolite,57.536,Focus Sash,42.464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kirlia,2023-03,Eviolite,98.137,Other,1.863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bergmite,2023-03,Eviolite,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skiploom,2023-03,Eviolite,100.000,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dewott,2023-03,Eviolite,99.003,Other,0.997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buizel,2023-03,Choice Band,96.728,Other,3.272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steenee,2023-03,Eviolite,97.590,Other,2.410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tandemaus,2023-03,Wide Lens,99.846,Other,0.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eevee,2023-03,Salac Berry,82.979,Eviolite,17.021,Other,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luvdisc,2023-03,Choice Specs,80.771,Life Orb,8.031,Icy Rock,6.374,Other,4.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
