name,snapshot,ability1,usage1,ability2,usage2,ability3,usage3
Scorbunny,2022-12,Libero,100.000,,,,
Deerling,2022-12,Serene Grace,99.816,Chlorophyll,0.179,Sap Sipper,0.005
Fuecoco,2022-12,Unaware,98.464,Blaze,1.536,,
Shroodle,2022-12,Prankster,65.200,Unburden,34.800,Pickpocket,0.000
Rufflet,2022-12,Sheer Force,67.979,Hustle,32.021,Keen Eye,0.000
Impidimp,2022-12,Prankster,98.866,Pickpocket,1.134,Frisk,0.000
Pineco,2022-12,Sturdy,100.000,Overcoat,0.000,,
Sandile,2022-12,Moxie,100.000,Intimidate,0.000,Anger Point,0.000
Sprigatito,2022-12,Protean,100.000,Overgrow,0.000,,
Stunky,2022-12,Aftermath,98.958,Stench,1.042,Keen Eye,0.000
Varoom,2022-12,Overcoat,100.000,Slow Start,0.000,,
Axew,2022-12,Mold Breaker,99.955,Rivalry,0.045,Unnerve,0.000
Eevee,2022-12,Adaptability,99.887,Anticipation,0.098,Run Away,0.015
Cetoddle,2022-12,Sheer Force,69.305,Thick Fat,23.970,Snow Cloak,6.725
Psyduck,2022-12,Swift Swim,100.000,Damp,0.000,Cloud Nine,0.000
Croagunk,2022-12,Dry Skin,88.472,Poison Touch,11.509,Anticipation,0.019
Wattrel,2022-12,Volt Absorb,97.411,Wind Power,1.466,Competitive,1.123
Maschiff,2022-12,Stakeout,51.487,Intimidate,48.513,,
Litleo,2022-12,Moxie,80.704,Unnerve,13.559,Rivalry,5.738
Foongus,2022-12,Regenerator,99.879,Effect Spore,0.121,,
Shellder,2022-12,Skill Link,100.000,Shell Armor,0.000,Overcoat,0.000
Wooper-Paldea,2022-12,Water Absorb,87.511,Unaware,12.489,Poison Point,0.000
Fidough,2022-12,Own Tempo,100.000,Klutz,0.000,,
Shellos,2022-12,Sticky Hold,94.331,Storm Drain,5.669,Sand Force,0.000
Sandygast,2022-12,Water Compaction,100.000,Sand Veil,0.000,,
Chewtle,2022-12,Strong Jaw,100.000,Swift Swim,0.000,Shell Armor,0.000
Tarountula,2022-12,Insomnia,59.656,Stakeout,40.344,,
Wooper,2022-12,Water Absorb,85.896,Unaware,14.104,Damp,0.000
Dratini,2022-12,Shed Skin,100.000,Marvel Scale,0.000,,
Hatenna,2022-12,Magic Bounce,100.000,Healer,0.000,Anticipation,0.000
Slowpoke,2022-12,Regenerator,100.000,Own Tempo,0.000,Oblivious,0.000
Hippopotas,2022-12,Sand Stream,96.360,Sand Force,3.640,,
Growlithe,2022-12,Intimidate,85.468,Justified,14.532,Flash Fire,0.000
Riolu,2022-12,Prankster,98.540,Inner Focus,1.460,Steadfast,0.000
Grimer,2022-12,Poison Touch,76.292,Sticky Hold,23.610,Stench,0.098
Starly,2022-12,Reckless,99.936,Keen Eye,0.064,,
Makuhita,2022-12,Guts,62.824,Thick Fat,36.756,Sheer Force,0.420
Larvitar,2022-12,Guts,99.317,Sand Veil,0.683,,
Numel,2022-12,Simple,100.000,Oblivious,0.000,Own Tempo,0.000
Fletchling,2022-12,Gale Wings,100.000,Big Pecks,0.000,,
Pawmi,2022-12,Static,97.935,Iron Fist,2.065,Natural Cure,0.000
Shinx,2022-12,Intimidate,100.000,Guts,0.000,Rivalry,0.000
Azurill,2022-12,Huge Power,100.000,Thick Fat,0.000,Sap Sipper,0.000
Gothita,2022-12,Shadow Tag,100.000,Frisk,0.000,Competitive,0.000
Rockruff,2022-12,Own Tempo,99.683,Keen Eye,0.289,Vital Spirit,0.028
Clauncher,2022-12,Mega Launcher,100.000,,,,
Teddiursa,2022-12,Quick Feet,100.000,Pickup,0.000,,
Finneon,2022-12,Storm Drain,100.000,Swift Swim,0.000,Water Veil,0.000
Phanpy,2022-12,Sand Veil,92.775,Pickup,7.225,,
Lechonk,2022-12,Aroma Veil,96.608,Thick Fat,3.392,Gluttony,0.000
Fomantis,2022-12,Contrary,100.000,Leaf Guard,0.000,,
Cacnea,2022-12,Water Absorb,100.000,Sand Veil,0.000,,
Barboach,2022-12,Oblivious,100.000,Anticipation,0.000,Hydration,0.000
Cubchoo,2022-12,Slush Rush,100.000,Rattled,0.000,Snow Cloak,0.000
Noibat,2022-12,Frisk,98.769,Infiltrator,1.231,,
Gimmighoul,2022-12,Rattled,100.000,,,,
Arrokuda,2022-12,Swift Swim,100.000,Propeller Tail,0.000,,
Bergmite,2022-12,Sturdy,99.960,Own Tempo,0.040,Ice Body,0.000
Bagon,2022-12,Sheer Force,99.309,Rock Head,0.691,,
Charcadet,2022-12,Flash Fire,100.000,Flame Body,0.000,,
Nacli,2022-12,Purifying Salt,100.000,Clear Body,0.000,Sturdy,0.000
Wingull,2022-12,Rain Dish,75.024,Keen Eye,24.976,Hydration,0.000
Skrelp,2022-12,Adaptability,100.000,Poison Point,0.000,Poison Touch,0.000
Skiddo,2022-12,Sap Sipper,97.103,Grass Pelt,2.897,,
Happiny,2022-12,Natural Cure,100.000,Serene Grace,0.000,Friend Guard,0.000
Bronzor,2022-12,Levitate,100.000,Heavy Metal,0.000,Heatproof,0.000
Rellor,2022-12,Compound Eyes,100.000,Shed Skin,0.000,,
Charmander,2022-12,Blaze,59.608,Solar Power,40.392,,
Cufant,2022-12,Sheer Force,62.933,Heavy Metal,37.067,,
Frigibax,2022-12,Thermal Exchange,100.000,Ice Body,0.000,,
Salandit,2022-12,Corrosion,100.000,Oblivious,0.000,,
Shroomish,2022-12,Poison Heal,93.248,Effect Spore,6.752,Quick Feet,0.000
Yungoos,2022-12,Stakeout,99.643,Strong Jaw,0.357,Adaptability,0.000
Tadbulb,2022-12,Own Tempo,99.935,Static,0.065,Damp,0.000
Capsakid,2022-12,Chlorophyll,100.000,Insomnia,0.000,Klutz,0.000
Goomy,2022-12,Gooey,85.971,Sap Sipper,14.029,Hydration,0.000
Sinistea,2022-12,Weak Armor,100.000,Cursed Body,0.000,,
Deino,2022-12,Hustle,100.000,,,,
Applin,2022-12,Gluttony,99.093,Ripen,0.907,Bulletproof,0.000
Girafarig,2023-01,Sap Sipper,77.982,Early Bird,20.033,Inner Focus,1.984
Pawniard,2023-01,Defiant,99.872,Inner Focus,0.077,Pressure,0.051
Toedscool,2023-01,Mycelium Might,100.000,,,,
Glimmet,2023-01,Toxic Debris,99.998,Corrosion,0.002,,
Quaxly,2023-01,Moxie,99.647,Torrent,0.353,,
Diglett,2023-01,Arena Trap,99.666,Sand Veil,0.332,Sand Force,0.002
Nymble,2023-01,Tinted Lens,99.999,Swarm,0.001,,
Mareanie,2023-01,Regenerator,96.822,Merciless,3.178,Limber,0.000
Gastly,2023-01,Levitate,100.000,,,,
Drifloon,2023-01,Unburden,90.739,Aftermath,8.700,Flare Boost,0.561
Mudbray,2023-01,Stamina,100.000,Own Tempo,0.000,Inner Focus,0.000
Crabrawler,2023-01,Iron Fist,99.754,Anger Point,0.246,Hyper Cutter,0.000
Larvesta,2023-01,Flame Body,99.833,Swarm,0.167,,
Magnemite,2023-01,Analytic,80.000,Sturdy,17.020,Magnet Pull,2.980
Surskit,2023-01,Swift Swim,100.000,Rain Dish,0.000,,
Zorua,2023-01,Illusion,100.000,,,,
Greavard,2023-01,Fluffy,100.000,Pickup,0.000,,
Tinkatink,2023-01,Pickpocket,90.769,Mold Breaker,5.320,Own Tempo,3.911
Mankey,2023-01,Defiant,58.685,Vital Spirit,41.315,Anger Point,0.000
Voltorb,2023-01,Static,89.333,Aftermath,9.882,Soundproof,0.785
Deerling,2023-01,Serene Grace,98.624,Sap Sipper,0.756,Chlorophyll,0.620
Shellder,2023-01,Skill Link,98.476,Overcoat,1.524,Shell Armor,0.000
Meowth,2023-01,Technician,100.000,Pickup,0.000,Unnerve,0.000
Foongus,2023-01,Regenerator,99.974,Effect Spore,0.026,,
Wattrel,2023-01,Volt Absorb,78.072,Wind Power,20.180,Competitive,1.748
Shellos,2023-01,Storm Drain,62.267,Sticky Hold,37.733,Sand Force,0.000
Scorbunny,2023-01,Libero,100.000,Blaze,0.000,,
Gothita,2023-01,Shadow Tag,99.999,Competitive,0.001,Frisk,0.000
Numel,2023-01,Simple,100.000,Oblivious,0.000,Own Tempo,0.000
Fuecoco,2023-01,Unaware,100.000,Blaze,0.000,,
Stunky,2023-01,Aftermath,99.659,Stench,0.341,Keen Eye,0.000
Sandile,2023-01,Moxie,99.679,Intimidate,0.299,Anger Point,0.022
Meowth-Galar,2023-01,Tough Claws,100.000,Pickup,0.000,Unnerve,0.000
Shroodle,2023-01,Prankster,83.979,Unburden,16.021,Pickpocket,0.001
Teddiursa,2023-01,Quick Feet,100.000,Pickup,0.000,Honey Gather,0.000
Chewtle,2023-01,Strong Jaw,99.324,Swift Swim,0.676,Shell Armor,0.000
Buizel,2023-01,Swift Swim,92.915,Water Veil,7.085,,
Pineco,2023-01,Sturdy,96.840,Overcoat,3.160,,
Maschiff,2023-01,Stakeout,66.638,Intimidate,33.362,,
Impidimp,2023-01,Prankster,99.987,Frisk,0.013,Pickpocket,0.000
Snover,2023-01,Snow Warning,100.000,Soundproof,0.000,,
Bagon,2023-01,Sheer Force,99.984,Rock Head,0.016,,
Psyduck,2023-01,Swift Swim,100.000,Damp,0.000,Cloud Nine,0.000
Bramblin,2023-01,Wind Rider,80.556,Infiltrator,19.444,,
Croagunk,2023-01,Dry Skin,76.359,Poison Touch,14.423,Anticipation,9.218
Sprigatito,2023-01,Protean,99.681,Overgrow,0.319,,
Makuhita,2023-01,Thick Fat,58.152,Guts,41.848,Sheer Force,0.000
Cetoddle,2023-01,Thick Fat,59.374,Sheer Force,37.574,Snow Cloak,3.052
Dratini,2023-01,Shed Skin,81.352,Marvel Scale,18.648,,
Hatenna,2023-01,Magic Bounce,99.992,Healer,0.008,Anticipation,0.000
Bronzor,2023-01,Levitate,99.329,Heatproof,0.671,Heavy Metal,0.000
Wooper,2023-01,Unaware,59.013,Water Absorb,40.987,Damp,0.000
Axew,2023-01,Mold Breaker,98.064,Rivalry,1.108,Unnerve,0.829
Riolu,2023-01,Prankster,100.000,Inner Focus,0.000,Steadfast,0.000
Yungoos,2023-01,Adaptability,99.459,Strong Jaw,0.541,Stakeout,0.000
Salandit,2023-01,Corrosion,95.586,Oblivious,4.414,,
Tarountula,2023-01,Stakeout,55.154,Insomnia,44.846,,
Houndour,2023-01,Flash Fire,95.685,Early Bird,3.805,Unnerve,0.510
Slowpoke,2023-01,Regenerator,99.969,Oblivious,0.031,Own Tempo,0.000
Varoom,2023-01,Overcoat,97.151,Slow Start,2.849,,
Wingull,2023-01,Rain Dish,66.426,Hydration,18.183,Keen Eye,15.391
Froakie,2023-01,Protean,100.000,Torrent,0.000,,
Larvitar,2023-01,Guts,99.462,Sand Veil,0.538,,
Cacnea,2023-01,Water Absorb,98.619,Sand Veil,1.381,,
Arrokuda,2023-01,Swift Swim,98.055,Propeller Tail,1.945,,
Phanpy,2023-01,Pickup,99.980,Sand Veil,0.020,,
Wooper-Paldea,2023-01,Unaware,79.784,Water Absorb,20.216,Poison Point,0.000
Cufant,2023-01,Sheer Force,95.715,Heavy Metal,4.285,,
Gimmighoul,2023-01,Rattled,100.000,,,,
Charmander,2023-01,Solar Power,81.416,Blaze,18.584,,
Skiddo,2023-01,Sap Sipper,100.000,Grass Pelt,0.000,,
Drowzee,2023-01,Insomnia,99.149,Forewarn,0.848,Inner Focus,0.003
Spoink,2023-01,Thick Fat,95.155,Gluttony,4.845,Own Tempo,0.000
Growlithe,2023-01,Intimidate,99.640,Flash Fire,0.360,Justified,0.000
Hippopotas,2023-01,Sand Stream,100.000,Sand Force,0.000,,
Frigibax,2023-01,Thermal Exchange,100.000,Ice Body,0.000,,
Swablu,2023-01,Natural Cure,100.000,Cloud Nine,0.000,,
Clauncher,2023-01,Mega Launcher,100.000,,,,
Azurill,2023-01,Huge Power,100.000,Thick Fat,0.000,Sap Sipper,0.000
Sandygast,2023-01,Water Compaction,100.000,Sand Veil,0.000,,
Fomantis,2023-01,Contrary,100.000,Leaf Guard,0.000,,
Barboach,2023-01,Oblivious,95.890,Anticipation,4.110,Hydration,0.000
Starly,2023-01,Reckless,100.000,Keen Eye,0.000,,
Grimer,2023-01,Sticky Hold,94.727,Poison Touch,5.273,Stench,0.000
Venonat,2023-01,Compound Eyes,96.359,Tinted Lens,3.641,Run Away,0.000
Fidough,2023-01,Own Tempo,79.681,Klutz,20.319,,
Bonsly,2023-01,Sturdy,90.356,Rattled,5.840,Rock Head,3.804
Snorunt,2023-01,Inner Focus,98.674,Ice Body,1.326,,
Gible,2023-01,Rough Skin,99.918,Sand Veil,0.082,,
Shroomish,2023-01,Effect Spore,89.973,Poison Heal,10.027,Quick Feet,0.000
Litleo,2023-01,Moxie,99.234,Unnerve,0.766,Rivalry,0.000
Bergmite,2023-01,Ice Body,64.655,Sturdy,35.181,Own Tempo,0.164
Hoppip,2023-01,Infiltrator,100.000,Chlorophyll,0.000,Leaf Guard,0.000
Sinistea,2023-01,Weak Armor,99.138,Cursed Body,0.862,,
Pawmi,2023-01,Static,75.955,Iron Fist,23.908,Natural Cure,0.136
Skrelp,2023-01,Adaptability,72.178,Poison Touch,27.822,Poison Point,0.000
Eevee,2023-01,Adaptability,99.820,Run Away,0.180,Anticipation,0.000
Nacli,2023-01,Purifying Salt,99.731,Sturdy,0.269,Clear Body,0.000
Shuppet,2023-01,Frisk,98.971,Cursed Body,0.954,Insomnia,0.075
Cubchoo,2023-01,Slush Rush,58.775,Rattled,41.225,Snow Cloak,0.000
Rockruff,2023-01,Vital Spirit,99.662,Own Tempo,0.338,Steadfast,0.000
Petilil,2023-01,Chlorophyll,99.421,Own Tempo,0.579,Leaf Guard,0.000
Capsakid,2023-01,Chlorophyll,99.424,Insomnia,0.576,Klutz,0.000
Shinx,2023-01,Intimidate,88.305,Guts,11.139,Rivalry,0.556
Flabebe,2023-01,Flower Veil,100.000,Symbiosis,0.000,,
Tadbulb,2023-01,Static,100.000,Own Tempo,0.000,Damp,0.000
Charcadet,2023-01,Flame Body,99.999,Flash Fire,0.001,,
Finneon,2023-01,Swift Swim,91.234,Storm Drain,8.766,Water Veil,0.000
Fletchling,2023-01,Gale Wings,99.423,Big Pecks,0.577,,
Noibat,2023-01,Infiltrator,92.506,Frisk,7.494,Telepathy,0.000
Deino,2023-01,Hustle,100.000,,,,
Wiglett,2023-01,Gooey,100.000,Rattled,0.000,Sand Veil,0.000
Goomy,2023-01,Hydration,99.816,Gooey,0.144,Sap Sipper,0.040
Rellor,2023-01,Compound Eyes,100.000,Shed Skin,0.000,,
Gastly,2023-02,Levitate,100.000,,,,
Toedscool,2023-02,Mycelium Might,100.000,,,,
Pawniard,2023-02,Defiant,99.658,Inner Focus,0.342,Pressure,0.000
Diglett,2023-02,Arena Trap,99.418,Sand Veil,0.503,Sand Force,0.079
Glimmet,2023-02,Toxic Debris,99.956,Corrosion,0.044,,
Crabrawler,2023-02,Iron Fist,99.998,Hyper Cutter,0.002,Anger Point,0.000
Quaxly,2023-02,Moxie,99.725,Torrent,0.275,,
Mareanie,2023-02,Regenerator,98.039,Merciless,1.961,Limber,0.000
Shroodle,2023-02,Prankster,73.396,Unburden,26.604,Pickpocket,0.000
Mudbray,2023-02,Stamina,99.981,Own Tempo,0.018,Inner Focus,0.002
Magnemite,2023-02,Analytic,71.219,Sturdy,19.672,Magnet Pull,9.109
Shellder,2023-02,Skill Link,99.371,Overcoat,0.400,Shell Armor,0.229
Wattrel,2023-02,Volt Absorb,86.070,Wind Power,8.021,Competitive,5.908
Drifloon,2023-02,Unburden,86.899,Flare Boost,7.303,Aftermath,5.798
Greavard,2023-02,Fluffy,99.170,Pickup,0.830,,
Voltorb,2023-02,Static,90.426,Soundproof,6.261,Aftermath,3.313
Numel,2023-02,Simple,99.912,Own Tempo,0.088,Oblivious,0.000
Larvesta,2023-02,Flame Body,92.977,Swarm,7.023,,
Nymble,2023-02,Tinted Lens,99.885,Swarm,0.115,,
Fuecoco,2023-02,Unaware,99.834,Blaze,0.166,,
Meowth,2023-02,Technician,99.823,Unnerve,0.158,Pickup,0.019
Chewtle,2023-02,Strong Jaw,99.645,Swift Swim,0.354,Shell Armor,0.000
Foongus,2023-02,Regenerator,99.753,Effect Spore,0.247,,
Zorua,2023-02,Illusion,100.000,,,,
Tinkatink,2023-02,Pickpocket,91.224,Mold Breaker,8.665,Own Tempo,0.112
Wingull,2023-02,Hydration,43.131,Rain Dish,35.333,Keen Eye,21.535
Gothita,2023-02,Shadow Tag,99.663,Competitive,0.337,Frisk,0.000
Surskit,2023-02,Swift Swim,99.966,Rain Dish,0.034,,
Mankey,2023-02,Defiant,81.301,Vital Spirit,17.221,Anger Point,1.478
Stunky,2023-02,Aftermath,98.985,Stench,1.015,Keen Eye,0.000
Buizel,2023-02,Swift Swim,78.266,Water Veil,21.734,,
Shellos,2023-02,Storm Drain,54.968,Sticky Hold,44.320,Sand Force,0.712
Impidimp,2023-02,Prankster,99.998,Pickpocket,0.002,Frisk,0.000
Deerling,2023-02,Serene Grace,92.814,Chlorophyll,5.057,Sap Sipper,2.129
Dratini,2023-02,Shed Skin,91.312,Marvel Scale,8.688,,
Psyduck,2023-02,Swift Swim,98.794,Cloud Nine,1.178,Damp,0.027
Riolu,2023-02,Prankster,98.769,Inner Focus,0.736,Steadfast,0.494
Grimer,2023-02,Sticky Hold,91.782,Poison Touch,8.190,Stench,0.028
Houndour,2023-02,Flash Fire,61.509,Unnerve,24.230,Early Bird,14.261
Scorbunny,2023-02,Libero,99.963,Blaze,0.037,,
Sandile,2023-02,Moxie,99.411,Intimidate,0.589,Anger Point,0.000
Axew,2023-02,Mold Breaker,71.642,Unnerve,21.311,Rivalry,7.047
Bramblin,2023-02,Wind Rider,79.150,Infiltrator,20.850,,
Croagunk,2023-02,Dry Skin,94.705,Poison Touch,5.136,Anticipation,0.158
Clauncher,2023-02,Mega Launcher,100.000,,,,
Wooper,2023-02,Unaware,89.156,Water Absorb,10.841,Damp,0.003
Slowpoke,2023-02,Regenerator,100.000,Oblivious,0.000,Own Tempo,0.000
Nacli,2023-02,Purifying Salt,99.248,Sturdy,0.750,Clear Body,0.002
Sprigatito,2023-02,Protean,96.840,Overgrow,3.160,,
Zorua-Hisui,2023-02,Illusion,100.000,,,,
